"X","hand.label","expert.ind","max.class","verified","username","description","hand.label_simplified"
1976,"other-agg","no","media",FALSE,"jenkers_en","Jenkers connecting news https://t.co/WOCpcAe8IM https://t.co/0ZBItSzRAg","media"
1978,"media","no","media",FALSE,"rockdalecitizen","Your hometown source for news and sports in Conyers and Rockdale County, Ga. since 1953.","media"
1980,"other-agg","no","media",FALSE,"CIOConnection","#CIO informations, update, technical news. #DigitalTransformation #CyberSecurity #AI","media"
1981,"media","no","media",FALSE,"My_JPA","The Jackson Progress-Argus: Covering local news in Butts County, Ga.","media"
1983,"acad-media","no","media",FALSE,"johnnylstevens1","College Media/Journalism Instructor, Video Producer, Media Relations Consultant & Semi-Pro Air Guitarist - Life Goal: Never take part in ANY TikTok challenge","acad"
1987,"other-agg","no","media",FALSE,"ubnm","Unified Brain News Media. A whole new way to discover news.","media"
1988,"other-agg","no","media",FALSE,"NewsChantUSA","Latest News from USA on technology, health, lifestyle, entertainment, business & more. Worldwide breaking news in English.","media"
1989,"other-agg","no","media",FALSE,"predatorhunting","News & info on Hunting for Predators; along, with general hunting, fishing, outdoors, camping, hiking, shooting, archery and general sports.","media"
1990,"other-agg","no","media",FALSE,"NzuchiTimesUSA","Nzuchi Times is a fast-growing news site with deep financial, entertainment, society, politics, media, tech, and other industry verticals.","media"
1993,"media","no","media",FALSE,"DinorahPrevost","@FloridaMatters producer at @WUSF. also raised by @usfcrowsnest. dprevost1@wusf.org (She/her)","media"
1998,"media","no","media",FALSE,"Lilly_JOU","Parent • Latinx :flag: Puerto Rico: Bilingual • Journalist • LGBTQ • @UCF @NAHJ @SPJ @IRE • WritingRhetoric • HispanicMedia • DataJournalism #nextgenradio #TheMooreProject","media"
1999,"media","no","media",FALSE,"mayatp_","Black Hottie. Convinced the world revolves around me. Award winning Journalist.","media"
2002,"media","no","media",FALSE,"MiamiFLPatch","Local news, alerts, events and more. We're your source for all things Miami.","media"
2003,"other-agg","no","media",FALSE,"canada4news","visit our site for news from Canada, world, health, COVID 19, ALL NEWS IN ONE PLACE","media"
2013,"media","no","media",FALSE,"KimMandel","Journalist, correspondent for The Buenos Aires Herald and La Nación.","media"
2015,"media","no","media",FALSE,"OnPointNews","Author, investigative journalist, native New Yorker via UK, Arsenal and Yankee fan, Proud Dad","media"
2016,"media","no","media",FALSE,"yourstoryinpix","Photojournalist covering sports, news & current events. Still independent, still self-funded, still own all my copyrights. Please add me to your media list.","media"
2017,"media","no","media",FALSE,"channel1atlanta","Live stream coverage of #Breaking #News & #Severe for Atlanta America & World! DONATE https://t.co/X7aYnfotUZ","media"
2019,"media","no","media",FALSE,"Sherrysherry1","Counter Social Sherry22
Tribel Sherry2

Past Sirius XM
Mon 8:30AM,
The Stars Channel
CBS Radio
94.7 Fresh FM
The Tommy Show, first Thursdays, 8 AM ET

#ENDALZ","media"
2021,"other-agg","no","media",FALSE,"BerkleyBearNews","Bringing the news that is important, that as quick as a dog can bring it.","media"
2024,"other-agg","no","media",FALSE,"Lonterra","Otterly Good News","media"
2025,"media","no","media",FALSE,"TheReal_KDubb","Ent. Finance Consultant/Music Producer-Songwriter/GameChanger/Direct Response/Son of #BobWatson-catch me on KPFT 90.1 FM The Groove Thursdays 1a-3a CST","media"
2026,"other-agg-bot","no","media",FALSE,"seventhsci","science news bot","bot"
2031,"media","no","media",FALSE,"MMarfoogle","The official Ms. Marf Twitter. Other half of MarfoogleNews and MarfoogleTV host/owner Marf AKA Adam. **views are my own, not those of Marfooglenews/MarfoogleTV*","media"
2035,"media","no","media",FALSE,"movienation","Newspaper, wire service and online movie critic since 1984. Virginia native. Eagle Scout.","media"
2036,"media","no","media",FALSE,"MainePublic","News from Maine Public
:studio microphone::television::mobile phone::laptop:

News, podcasts and more at https://t.co/NkWFMPfgL2

Sign up for @MainePublic newsletters: https://t.co/KYuFARLq92","media"
2037,"media","no","media",FALSE,"NikkeiTV","Nikkei TV covers local news, J-POP music, culture, special features – you name it – especially for audience members of Japanese heritage.","media"
2038,"media","no","media",FALSE,"russellrhodes","Russell Rhodes has been a TV news anchor for nearly forty years. His blog https://t.co/EWLfHXDLqW shares his ideas and opinions away from TV.","media"
2039,"media","no","media",FALSE,"KMETRadio","ABC News Radio 1490AM #SanBernardino, #Riverside, #PalmSprings and everywhere online...","media"
2040,"other-agg","no","media",FALSE,"TheLatestNews18","VISIT OUR YOUTUBE CHANNEL FOR NEWS DETAILS","media"
2043,"other-agg","yes","media",FALSE,"jay1stnewyorker","Be informed, stay aware and take action. Do unto others as they wish done to them. A collection of News Headlines Worldwide and Climate Change frontline news.","media"
2044,"media","no","media",FALSE,"laprimerisima","Radio La Primerísima, emisora propiedad de sus trabajadores (APRANIC), desde Managua, Nicaragua. Frecuencias en FM, 91.7 y 105.3. FB primerisima.nicaragua","media"
2046,"media","no","media",FALSE,"petermarteka","Editor of Glastonbury Life, East Haddam News. Exploring CT for Connecticut Magazine. Lover of everything Cape Cod. Find me via email at peterjmarteka@gmail.com.","media"
2048,"media","no","media",FALSE,"newzmedium","Greetings from the Eclipse newspaper staff, a multi-cultural, multi-species cartoon tabloid touting real fake news before the term became popularized.","media"
2051,"media","no","media",FALSE,"Jason_Garcia","Investigative reporter covering corporate influence in Florida. Publisher of Seeking Rents. Garcia.JasonR@gmail.com.","media"
2054,"media","no","media",FALSE,"gwynethshaw","Reporter, editor, mom. Now: Comms writer @berkeleylaw. Then: @penn, @phillyfamilymag, @newhavenindy, @baltimoresun, @orlandosentinel. RT = think about this.","media"
2055,"other-agg","no","media",FALSE,"ModernEraNews","OSINT focused on the ongoing Crisis in the world, tweeting and *-* Retweeting News since 2020 #UFO #UAP","media"
2060,"media","no","media",FALSE,"duneexpert","Chief Editor of TIME, print edition","media"
2061,"media","no","media",FALSE,"ElizaKetcher7","Multimedia Producer @Independent / bylines @GraziaUK, @Dazed and @EveningStandard / pun connoisseur :movie camera::television::memo:","media"
2066,"media","no","media",FALSE,"RCummingsFHCN","Editor Florida Health Care News. Buccaneers Insider for https://t.co/j1sXFxAUPX. Former #Bucs  #Lightning beat writer for Tampa Tribune.","media"
2073,"media","no","media",FALSE,"TheNewBarker","A Florida lifestyle print magazine about dogs with information on where to stay, play, dine, shop & have fun with your dog. #TheNewBarker","media"
2075,"media","no","media",FALSE,"YahooPH","Official Twitter account of Yahoo Philippines for news updates, live tweets, and Yahoo product and event announcements","media"
2078,"other-agg","no","media",FALSE,"newsaxes","We bring every bit of information around you.
Newsaxes has been put up in order to showcase trending and recent news across globe.","media"
2079,"other-agg","yes","media",FALSE,"NatureArticles","Topics, news and more about nature.","media"
2080,"other-agg","no","media",FALSE,"silreport","THE ultimate source of Southern Illinois News - The Southern Illinois Report","media"
2081,"media","no","media",FALSE,"HumbertoZamoraR","Soy periodista con 4 décadas y media en el oficio. Soy Director-Editor del periódico El Peninsular... Blog:https://t.co/w192L0OYgi","media"
2082,"media","no","media",FALSE,"chelsieb_tv","Journalist| @untnabj | @nabj | UNT Grad student :green heart::green heart::green heart: | Texas made| Ask, believe, receive :heart suit:","media"
2084,"media","no","media",FALSE,"kevinlockett",":backhand index pointing down: Kevin Lockett TV   I Subscribe Today","media"
2085,"other-agg","no","media",FALSE,"SafetyPinDaily","""""Striving for social justice is the most valuable thing to do in life."""" -- Albert Einstein

A daily source for progressive news and opinions","media"
2087,"media","no","media",FALSE,"filth_filler","spiritual being having a human experience
science + health journalist @salon
podcasts: @narcocast @kafkakhole
tfarah✰https://t.co/kLdvlT8KAr // he/him
https://t.co/tumWLvnkAJ","media"
2091,"media","no","media",FALSE,"tdpel","World News, Business updates, Health news, Entertainment, Interviews, Sport, Trends, Downloads on TDPel Media.","media"
2092,"media","no","media",FALSE,"JasonTheNewsGuy","Dad, Husband, & WESH 2 News anchor (Sunrise 4:30-9:00 a.m./WESH 2 News at 9AM on CW18) *Following, RTs & links are not endorsements.","media"
2100,"other-agg","no","media",FALSE,"ScanTampa","#BREAKING local news from Hillsborough County, FL, and the #Tampa Bay area.

No politics.  No spin.  Just news.

#PoliceScanner #TampaBay","media"
2102,"media","no","media",FALSE,"JacobDavison_","Horror/Genre writer/fan. Emerson Alumni. Writer for @ihorrornews and @eyeonhorror co-host. Formerly Parcast/Deadtime Stories. icon credit @therotangel","media"
2104,"media","no","media",FALSE,"WorldAnimalNews","Breaking Animal News Worldwide.:white small square:Visit https://t.co/ogwkX1xhoN:white small square:Support Our Foundation @Peace_4_Animals :rhinoceros::giraffe::tiger: :white small square:Founded By @Katie_Cleary","media"
2107,"media","no","media",FALSE,"LorraineEvanoff","Award-Winning #Author #Spy #Thrillers #LeftHanded #Gemini https://t.co/isSXKiTEnq Palmer Report: https://t.co/qZ6lrZNwvt BookBub: https://t.co/DRtSEsZdrg:water wave:","media"
2111,"media","no","media",FALSE,"gurleygg","Senior Editor @TheProspect. AEJMC '21 Gene Burd Award/Excellence in Urban Journalism. Climate, civil rights, elections, economic development, & infrastructure.","media"
2127,"media","no","media",FALSE,"Patsyastrid","Born in Germany, raised in Peru. TV Journalist and producer. Autora del libro La Flaca. Now  in Florida, USA.Directora del periódico Tus Noticias en PBeach,FL.","media"
2128,"other-agg","no","media",FALSE,"h24news_us","Follow H24 News US on Twitter to never miss out on top stories in the national media for economy, international, sports, and more.","media"
2129,"media","no","media",FALSE,"carlosvlozano","asst. metro editor @latimes, writer, dodgers fan, globetrotter, music junkie","media"
2133,"media","no","media",FALSE,"NotNotStephen","Emmy-nominated Producer at @foxcarolinanews - 2015 Clemson & @CUTigervision Alum - 2017 TCTC Media Arts Production Alum - Opinions are my own - he/him","media"
2135,"other-agg","no","media",FALSE,"ReadStem1","Follow for curated news happenings on #STEM 
#Science #Technology #Engineering #Mathematics","media"
2137,"media","no","media",FALSE,"ALorenzoTV","Anchor Reporter @WFTV :television: | @UFJschool #GoGators:crocodile: | Cuban:hot beverage:️ | Dog Mom:dog face: | Taco Lover:taco: | News Tip→ :e-mail: Alexa.Lorenzo@WFTV.com","media"
2142,"other-agg","no","media",FALSE,"1stopdailynews","One Stop Daily News is one of the finest news content aggregators that brings you the latest web-buzz from the most popular websites on the internet.","media"
2143,"media","no","media",FALSE,"AlexanderNewsSh","Alexander News Show on Youtube & all Podcast Platforms, with US Press Corps. https://t.co/k4RPdgaLKE. All things News.","media"
2144,"media","no","media",FALSE,"DennisKoch10","Mental Health-LGBTQ Advocate, Paranormal & Trek Geek. Closed minded? Homophobic? Hate politics? - nope. Forthcoming Author at Medium Magazine","media"
2149,"media","no","media",FALSE,"GMOMadScience","@AnnaKavanaugh hosts the radio series Mad Science: The Genetic Crossroad. Tuesdays 7pm PST. Listen live or OnDemand: Blogtalkradio, iTunes, or Stitcher.","media"
2151,"media","yes","media",FALSE,"OOSKAnews","https://t.co/DQODg50fTt, https://t.co/LaUKdUCNtc and https://t.co/4whodqvX1j - the world's leading publisher of water news, water knowledge and water insight.","media"
2154,"media","no","media",FALSE,"bscritic","Bob Strauss covers film and television for the San Francisco Chronicle and whoever else will pay him.","media"
2159,"media","no","media",FALSE,"EBMediaGroup","Hire PR | News & Info | Public Relations | Marketing | Sports NIL Management | a MBE Certified Company for Supplier Diversity | #HollywoodxSports","media"
2160,"gov","no","media",FALSE,"patsfanlisa","Court Reporter
New England Sports Fanatic
Political Junkie
#GoBlue

Democracy will die because of Donald J. Trump","gov"
2163,"other-agg","no","media",FALSE,"cryptobot9000","Cryptocurrency Questions Answers and News. Interactive Crypto news sharing and discussion.","media"
2165,"media","no","media",FALSE,"Joschmellen","Writer who loves research + radio producer who loves art.","media"
2166,"media","no","media",FALSE,"floricuas",":palm tree: All the Boricua news under the sun :sun: 
:flag: Puerto Rico: We cover Florida & Puerto Rico, in """"arroz con habichuelas."""" :flag: United States:

Sign up for our newsletter :backhand index pointing right: https://t.co/fWEU1iK6NQ","media"
2168,"media","no","media",FALSE,"UrbanFoodFocus","Just because I cannot solve every problem, does not mean I won’t accept the challenge to solve some problems. Founder of Hort Americas and Urban Ag News.","media"
2174,"media","no","media",FALSE,"Bay_Soundings","Tampa Bay's Science and Nature News Journal","media"
2175,"media","no","media",FALSE,"RichFM39517086","WDON RADIO ~ # ROCK # BLUES # POP $ LEGENDARY MONEY!!","media"
2177,"media","no","media",FALSE,"IanJHodgson","Education reporter at @TB_Times • Formerly @columbiajourn and @SouthSideWeekly. (He/Him) • ihodgson at tampabay dot com","media"
2178,"media","no","media",FALSE,"thecentersquare","A non-partisan, public interest news organization dedicated to the principles of transparency, accountability and fiscal responsibility.","media"
2179,"other-agg","yes","media",FALSE,"EJTodayNews","Latest news on environment, energy, & press freedom, plus info of interest to environmental journalists. Independently curated by EJToday Editor Joseph A. Davis","media"
2180,"other-agg","yes","media",FALSE,"WorldWater_News","we bring latest #waternews (& #water related #news such as climate change, drought, irrigations & etc)  from around the world for professionals and enthusiasts.","media"
