"","text","id","reply_settings","author_id","created_at.x","possibly_sensitive","conversation_id","lang","in_reply_to_user_id","created_at.y","protected","profile_image_url","verified","name","description","username","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"685","Rob Bondurant with Venice Public Works performing mechanical beach raking this morning to clean the sand of dead fish and other marine debris from red tide https://t.co/ZKBFvLGU4b","1428006793821708300","everyone","176876821",2021-08-18 14:52:05,FALSE,"1428006793821708300","en",NA,"2010-08-10T17:40:37.000Z",FALSE,"https://pbs.twimg.com/profile_images/1883771496/COVLogo2_normal.jpg",FALSE,"City of Venice, FL","The City of Venice is a small historic city with big city cultural amenities located on the Gulf of Mexico.","CityofVeniceFL","Venice, Florida",NA,"http://t.co/FmHn7lrN2F",1,2,10,0,0,"46f560fbf4d9593e",5678,182,19525,83
"686","@CityofVeniceFL Thank you!!! 😀","1428017632087875589","everyone","914833588901818368",2021-08-18 15:35:09,FALSE,"1428006793821708300","en","176876821","2017-10-02T12:44:59.000Z",FALSE,"https://pbs.twimg.com/profile_images/1616304357598806018/ohtkjqgn_normal.jpg",FALSE,"Margaret","","MargaretnVenice",NA,NA,NA,0,0,2,0,0,NA,204,139,12041,1
"687","@CityofVeniceFL Ugh. I live there in winter. It’s a lovely area. Confused about Biden mention. Help","1428139406427361283","everyone","250415443",2021-08-18 23:39:02,FALSE,"1428006793821708300","en","176876821","2011-02-11T01:47:09.000Z",FALSE,"https://pbs.twimg.com/profile_images/1446081899638689798/88AZPtZj_normal.jpg",FALSE,"Phyllis Confer","","PAConfer","FL/CT",NA,NA,0,0,0,0,0,NA,306,284,27397,12
"688","""The sooner the birds can begin to receive treatment, the better their chances are of surviving."" https://t.co/qE06nYMXm4","1428140546774781952","everyone","1247595103402762248",2021-08-18 23:43:34,FALSE,"1428140546774781952","en",NA,"2020-04-07T18:40:46.000Z",FALSE,"https://pbs.twimg.com/profile_images/1484678932918059008/sy4Ta2q7_normal.jpg",TRUE,"Patricia McKnight","Associate Editor for @medscape 👩🏽‍💻📝","Pmcknightnews","Tampa, FL","1247598650357841921",NA,1,0,2,0,0,"7f6bf29133462d29",6587,824,1477,56
"689","@Lucidity807 Manasota Beach is Sarasota County jurisdiction, not Venice. You may want to give the county a call at 941-861-5000 to discuss their cleanup efforts and red tide conditions there. Unfortunately,  postponing your visit may be prudent.","1428300086228963330","everyone","176876821",2021-08-19 10:17:31,FALSE,"1428006793821708300","en","868748491","2010-08-10T17:40:37.000Z",FALSE,"https://pbs.twimg.com/profile_images/1883771496/COVLogo2_normal.jpg",FALSE,"City of Venice, FL","The City of Venice is a small historic city with big city cultural amenities located on the Gulf of Mexico.","CityofVeniceFL","Venice, Florida",NA,"http://t.co/FmHn7lrN2F",0,0,0,0,0,NA,5679,182,19525,83
"690","Beautiful day on #longboatkey. No #redtide #sarasota #suncoast @ Longboat Key, Florida https://t.co/8Sy1A7mq5l","1428492455020687360","everyone","1053705131726983169",2021-08-19 23:01:56,FALSE,"1428492455020687360","en",NA,"2018-10-20T17:50:55.000Z",FALSE,"https://pbs.twimg.com/profile_images/1438586060653662213/1yhjNbjb_normal.jpg",FALSE,"ussuncoast","Photography Humanitarian","ussuncoast","Florida, USA",NA,NA,0,0,1,0,0,"06994603b8d09169",22,101,375,0
"691","When you’re under a radioactive contaminated Phosphogypsum stack making a #TikTok #pineypoint #redtide #fishkill. 

Yes red tide is a natural occurrence, But don’t buy the red herring. Our nutrient contaminants supercharge it making it worse than ever. @FoEverglades https://t.co/NaVgNopYXQ","1429174839626055684","everyone","3009415727",2021-08-21 20:13:29,FALSE,"1429174839626055684","en",NA,"2015-02-01T05:57:29.000Z",FALSE,"https://pbs.twimg.com/profile_images/1522166119313944580/pbRU-8gC_normal.jpg",FALSE,"Ken Russell","Small business owner turned community organizer who became a Miami City Commissioner.","kenforflorida","Miami, FL",NA,NA,2,2,9,0,0,"0c1a08352c944000",16819,4660,9618,130
"692","@kenforflorida @FoEverglades Awesome. I'm laughing so hard 🤣😂🤣😂🤣 too cool and so true. Although since the make fertilizer the jury is out on if they caused it too.","1429196012938268683","everyone","1208824984002605058",2021-08-21 21:37:37,FALSE,"1429174839626055684","en","3009415727","2019-12-22T19:02:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/1516856079002517504/ijEtHSxT_normal.jpg",FALSE,"Marcos Pena","","MarcosPena1961","Hallandale Beach, FL","1321637559701745665","https://t.co/CmXVM45uA9",0,0,1,0,0,"253e07b9636d0061",120,448,6555,0
"693","lotta folks will remind you that #redtide is natural.  They’re not wrong, but we make it worse. #TikTok https://t.co/T32V7PgdcV","1429213524514021378","everyone","3009415727",2021-08-21 22:47:12,FALSE,"1429213524514021378","en",NA,"2015-02-01T05:57:29.000Z",FALSE,"https://pbs.twimg.com/profile_images/1522166119313944580/pbRU-8gC_normal.jpg",FALSE,"Ken Russell","Small business owner turned community organizer who became a Miami City Commissioner.","kenforflorida","Miami, FL",NA,NA,0,0,1,0,0,"46f560fbf4d9593e",16819,4660,9618,130
"694","identical twin sisters 👩🏼‍🤝‍👩🏻 and red tide survivors 🩸🌊 @ Venice, Florida https://t.co/f48BVkFo4S","1429597121234276354","everyone","2530859180",2021-08-23 00:11:28,FALSE,"1429597121234276354","en",NA,"2014-05-28T21:09:21.000Z",FALSE,"https://pbs.twimg.com/profile_images/1565539523769008129/2NrE0gXs_normal.jpg",FALSE,"kar","cmu alum  ~too much rock for one hand baby~","kayfed4","taco bell",NA,"https://t.co/ajIDVAwS1a",0,0,0,0,0,"46f560fbf4d9593e",526,518,9481,3
"695","Kevin Barrett with Public Works raking the beach today for red tide debris https://t.co/CAHQk6qVf0","1430231417934524419","everyone","176876821",2021-08-24 18:11:57,FALSE,"1430231417934524419","en",NA,"2010-08-10T17:40:37.000Z",FALSE,"https://pbs.twimg.com/profile_images/1883771496/COVLogo2_normal.jpg",FALSE,"City of Venice, FL","The City of Venice is a small historic city with big city cultural amenities located on the Gulf of Mexico.","CityofVeniceFL","Venice, Florida",NA,"http://t.co/FmHn7lrN2F",0,0,2,0,0,"46f560fbf4d9593e",5678,182,19525,83
"696","Doesn't smell to bad with the red tide","1430584919579840518","everyone","29980864",2021-08-25 17:36:38,FALSE,"1430577236894261253","en","29980864","2009-04-09T13:15:30.000Z",FALSE,"https://pbs.twimg.com/profile_images/1214586841330069504/DIGyIqyt_normal.jpg",FALSE,"Greg🏆🏆","Retired Finance Auditor married to The Redhead 
UGA Football,Soccer,Softball #GATA  #HBTFD. #Godawgs🏆🏆","Codydawg","Golf Course in Florida ",NA,NA,0,1,0,0,0,"46f560fbf4d9593e",2085,2003,40982,34
"697","Beautiful morning full of Red Tide https://t.co/pzBKTx4ZVN","1431962405488242688","everyone","23698408",2021-08-29 12:50:16,FALSE,"1431962405488242688","en",NA,"2009-03-11T01:26:19.000Z",FALSE,"https://pbs.twimg.com/profile_images/1538663051465039872/-Zx5-rW3_normal.jpg",FALSE,"Michael Moamis","Sports, Pizza, Pokemon Go • Co-Owner of the Green Bay Packers • @youngstownstate '17 • @ohiousportsad '19 • @imgacademy","Michael_Moamis","Bradenton, FL","1491842761464717317","https://t.co/YNidyEmGUi",0,0,1,0,0,"63fc5d2e91b3f086",1069,913,45815,12
"698","Happy Labor Day from Siesta Key Beach! I’m live this morning on @SNNTV talking about red tide and Labor Day safety. Tune in at 8 &amp; 8:30 🌊🏝🇺🇸 https://t.co/lP3Jc77scB","1434846711537717252","everyone","737112972",2021-09-06 11:51:28,FALSE,"1434846711537717252","en",NA,"2012-08-04T17:35:40.000Z",FALSE,"https://pbs.twimg.com/profile_images/1574966347615846401/DIDkyf4w_normal.jpg",FALSE,"Sydney Baulier","Boomer Sooner🤠","sydneyb2112","Sarasota, FL",NA,NA,0,0,3,0,0,"63fc5d2e91b3f086",503,575,5294,1
"699","🙌☀️❤️ #sarasota #redtide https://t.co/mib26NOa7t","1436405499386376195","everyone","20822875",2021-09-10 19:05:32,FALSE,"1436405499386376195","und",NA,"2009-02-14T01:08:10.000Z",FALSE,"https://pbs.twimg.com/profile_images/1111719172474634240/aidcccoq_normal.png",FALSE,"Jen Hemmerdinger","Public Relations Manager @EY_US. Frmr D.C. journalist. #travel #hiking #biking #kayaking #tea #champagne #cats #giveback @JLSarasota","JenHemmerdinger","Sarasota, FL",NA,"https://t.co/0gPuRVqC1g",0,0,2,0,0,"0110869c215f9ed6",2757,4953,24142,169
"700","Well I guess we can’t have our cake and eat it too.. red tide seems to have left Sarasota County Beaches but my friend @Leslielondon told me we won’t be having too many sunny days this week 😭
Tune in to @SNNTV at 5 for more!","1437146331940859905","everyone","1086368610120024065",2021-09-12 20:09:21,FALSE,"1437146331940859905","en",NA,"2019-01-18T21:03:55.000Z",FALSE,"https://pbs.twimg.com/profile_images/1511822450870341633/mXqlakTC_normal.jpg",FALSE,"Emma Sears","News junkie📰 OU alum☝🏻","emmasearsnews","Sarasota, FL",NA,NA,1,0,4,0,0,"5acc3a887617d093",175,243,554,1
"701","Red Tide History comparisons by NOAA Oceanographer. This year abnormal again, similar to 2018 history, he says.😰☢🤮 https://t.co/RmQcf7ErB5","1442183891746500612","everyone","1433871972698558474",2021-09-26 17:46:48,FALSE,"1442183891746500612","en",NA,"2021-09-03T19:18:51.000Z",FALSE,"https://pbs.twimg.com/profile_images/1496514048053100547/JfBX8aFk_normal.jpg",FALSE,"Linda Chapman","Ret Sarasota Psych Nurse/Foster Mom/USAVet🙏Patient Advocate  INFJ Human  #Forgiveness #ExNurseApologyTour #Frequency #OperationPaperclip #CIAExWives #Menticide","LindaCh97928823","Sarasota, FL","1435325063188865032","https://t.co/kRTRJbFoUm",0,0,0,0,0,"0a6405ae8a976000",531,699,20328,2
"702","Have you witnessed an increase in red tide again? 

Check out this areal shot sent to me by my friend Spencer Arnold  as he flew over North Jetty on Sunday https://t.co/Cr7csYyh7K","1443669457843462150","everyone","150911871",2021-09-30 20:09:55,FALSE,"1443669457843462150","en",NA,"2010-06-02T03:55:45.000Z",FALSE,"https://pbs.twimg.com/profile_images/1596635872170070018/oVxCSaHQ_normal.jpg",TRUE,"Justin Hobbs","EMMY®️ Award Winning Meteorologist at NBC 2 🏝","YourWXJustin","Ft. Myers, FL","1574883929613541381",NA,6,2,8,0,0,"5acc3a887617d093",2682,1699,3507,38
"703","@YourWXJustin @pcavlin Wild photo, thank him for sharing!","1443686742444363782","everyone","751811102175064065",2021-09-30 21:18:36,FALSE,"1443669457843462150","en","150911871","2016-07-09T16:11:49.000Z",FALSE,"https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",FALSE,"Calusa Waterkeeper","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","calusawater","Florida, USA","1583643632804188160",NA,0,0,3,0,0,NA,2251,4966,44629,71
"704","@YourWXJustin 😣😣😣","1443796766411853825","everyone","1195165488835375105",2021-10-01 04:35:48,FALSE,"1443669457843462150","und","150911871","2019-11-15T02:24:41.000Z",FALSE,"https://pbs.twimg.com/profile_images/1622459374617731072/YItV3G1t_normal.jpg",FALSE,"Jenny Phan","Life is the art of balance “Love is understanding, Hate is the opposite”","peacefulmoon11",NA,NA,NA,0,0,0,0,0,NA,2,89,1542,4
"705","@SouthsideZo You don’t want this tampa bay smoke… it may be red tide","1446117898011828240","everyone","260369948",2021-10-07 14:19:09,FALSE,"1446096830710882306","en","110801838","2011-03-03T19:12:51.000Z",FALSE,"https://pbs.twimg.com/profile_images/1342569024241205250/wxrzWtaB_normal.jpg",FALSE,"Ryan Sudol","PxP/PA #Psalm51 Rowdies/IMG Academy/USF. Diabetic ⚽️🏀🏈🥎⚾️🏐⛳️🗣🎤. Broke 80 on 6/21/20. Opinions my own, RT not endorsement. Chicago Bred #RaysUp #GoBolts","Sudsanity","Sarasota, FL",NA,NA,0,1,1,0,0,"59aed8f04596e178",2022,4923,28293,31
"706","#siestakey was beautiful. Even with the #redtide #golfcart #bowers #vowelrenewal @ Siesta Key, Florida https://t.co/GFfXybwWSB","1448750235153428503","everyone","235743869",2021-10-14 20:39:07,FALSE,"1448750235153428503","en",NA,"2011-01-09T00:19:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/458466886016323584/OiVRi6UF_normal.jpeg",FALSE,"Amotion Shipley","Owner of #DeepFlowStudios, @deepflowstudios Recording Studio, audio engineer/producer 4105073866 #MMA Sparrer, #pitbulllover #dogrescue #realtor #investor","officialamotion"," Baltimore, MD",NA,"https://t.co/LhgA4UhWST",0,0,0,0,0,"63fc5d2e91b3f086",1539,503,6808,12
"707","Here are your Sunday headlines:
- The first NASA mission to study Jupiter’s asteroids has blasted off 
- What experts are warning you about as the holidays approach 
 - and the weather is cooling down but red tide is heating up 
Tune in to @SNNTV at 12","1449763927810875401","everyone","1086368610120024065",2021-10-17 15:47:10,FALSE,"1449763927810875401","en",NA,"2019-01-18T21:03:55.000Z",FALSE,"https://pbs.twimg.com/profile_images/1511822450870341633/mXqlakTC_normal.jpg",FALSE,"Emma Sears","News junkie📰 OU alum☝🏻","emmasearsnews","Sarasota, FL",NA,NA,1,0,2,0,0,"5acc3a887617d093",175,243,554,1
"708","@Jamesrus42 If you could smell red tide you’d have your answer. https://t.co/aEovLNgtJZ","1462789849006682113","everyone","2756042885",2021-11-22 14:27:31,FALSE,"1462769766490271752","en","1329038017873362944","2014-08-30T17:56:02.000Z",FALSE,"https://pbs.twimg.com/profile_images/1570028796694126598/Me5Cn8dS_normal.jpg",FALSE,"Pamela","Single, mom, grandma, retired RN, dog lover, proud liberal. love the NBA AND ATP! Learning hockey and football. No DM please. This girl just wants to have fun.","mcdermottpamel1","Venice, Florida",NA,NA,0,1,8,0,0,"e14b0f2f11823fd6",3911,3933,41733,2
"709","Bought a copy of #DeadFishWind by @LeveyBaker at @Books1Sarasota yesyerday.  

Look forward to cracking it this weekend.  

Sip Locally, Read Locally.     
#RedTide #SRQ #SipLocally #Sarasota https://t.co/yvznfoofOW","1491842048483368963","everyone","23139909",2022-02-10 18:30:36,FALSE,"1491842048483368963","en",NA,"2009-03-07T00:07:08.000Z",FALSE,"https://pbs.twimg.com/profile_images/661243630523457536/0SlZ5Jjo_normal.jpg",FALSE,"Local Tea Company","Locally inspired loose leaf teas.","LocalTeaCo","Sarasota, Florida","1527359800555995137","https://t.co/kLmD21lSwT",0,0,4,0,0,"5acc3a887617d093",1746,26,2454,84
"710","@1zzyzyx1 If  you believe Red Tide Rick Scott who took over $500 million fraudulently from Medicare but got off Scott free &amp; with a golden parachute worth millions deserves all he wants &amp; will screw them out of.  Do you need a degree in stupid to vote republican? Dad asked from heaven...","1496747646202961921","everyone","4731691768",2022-02-24 07:23:41,FALSE,"1496490494947332099","en","760694335356690432","2016-01-07T05:33:26.000Z",FALSE,"https://pbs.twimg.com/profile_images/1243768800316661760/BfRPfaTG_normal.jpg",FALSE,"Joy Flavelll ✍️ #HandMarkedPaperBallots ✍️","Mom, grandma animal lover anti Trump
 Democrat who wants our country taken back from racist fascists. Love the Bucs!!!  Love the Rays!!! Please no dm's","joy_flavell","Florida, USA",NA,NA,0,0,1,0,0,"5acc3a887617d093",4070,4737,72017,3
"711","@AvengerResister Would have been worse than Red Tide.","1501694325671051265","everyone","803430463754924033",2022-03-09 23:00:02,FALSE,"1501667493559025672","en","1334688905929613312","2016-11-29T02:48:44.000Z",FALSE,"https://pbs.twimg.com/profile_images/1575319726292713473/szHt1AWB_normal.jpg",FALSE,"Nomad TommyB","Traveling the planet seeking great service, unique interactions and new experiences.

common sense is too uncommon","NomadTommyb","United States",NA,NA,0,0,1,0,0,"5acc3a887617d093",1783,1833,16600,2
"712","@mkraju Sounds exactly like Red Tide Rick Scott who's company fraudulently took $500 million from Medicare and still received a Golden Parachute worth millions.  🙄","1521541503532863488","everyone","4731691768",2022-05-03 17:25:37,FALSE,"1521517864477470720","en","39155029","2016-01-07T05:33:26.000Z",FALSE,"https://pbs.twimg.com/profile_images/1243768800316661760/BfRPfaTG_normal.jpg",FALSE,"Joy Flavelll ✍️ #HandMarkedPaperBallots ✍️","Mom, grandma animal lover anti Trump
 Democrat who wants our country taken back from racist fascists. Love the Bucs!!!  Love the Rays!!! Please no dm's","joy_flavell","Florida, USA",NA,NA,0,0,0,0,0,"5acc3a887617d093",4070,4737,72017,3
"713","@mikepompeo You got the  3 page memo from Red Tide Rick Scott huh Mikey? I will never understand why anyone believes anything the complicit GOP says.  My dad was a life long Republican &amp; if he were still here he'd be calling all of you out as hypocrites &amp; Liars ask if a degree in stupid now","1524274604432367617","everyone","4731691768",2022-05-11 06:26:00,FALSE,"1524143735201845249","en","1163992520252153857","2016-01-07T05:33:26.000Z",FALSE,"https://pbs.twimg.com/profile_images/1243768800316661760/BfRPfaTG_normal.jpg",FALSE,"Joy Flavelll ✍️ #HandMarkedPaperBallots ✍️","Mom, grandma animal lover anti Trump
 Democrat who wants our country taken back from racist fascists. Love the Bucs!!!  Love the Rays!!! Please no dm's","joy_flavell","Florida, USA",NA,NA,0,0,0,0,0,"5acc3a887617d093",4070,4737,72017,3
"714","Gulf Gate residents are hoping to stop nearly 50 acres of wetland from turning into pavement. Instead, they’re supporting the County’s proposed plan to turn it into storm water storage and filtration. This could potentially help cut down red tide. See the full story at 5 @snntv https://t.co/XuRsfIDmV7","1573051147039948808","everyone","2301455446",2022-09-22 20:46:33,FALSE,"1573051147039948808","en",NA,"2014-01-24T13:14:33.000Z",FALSE,"https://pbs.twimg.com/profile_images/1616932307478220800/jrgS74IM_normal.jpg",FALSE,"Briana Bozkurt SNN","Multimedia Journalist @SNNTV 🎥 | Covering Sarasota, Charlotte, and Manatee Counties | Marist College Alum","briana_bozkurt",NA,NA,NA,0,0,2,0,0,"5acc3a887617d093",476,732,281,8
"715","🔴🌊 RED TIDE WARNING: The Florida Department of Health in #SarasotaCounty is warning us to avoid swimming in a few locations after high levels of red tide were found on Monday’s water samples. 

Keep out of the following beaches…","1582835176547446784","everyone","2789043264",2022-10-19 20:44:48,FALSE,"1582835176547446784","en",NA,"2014-09-04T03:40:42.000Z",FALSE,"https://pbs.twimg.com/profile_images/1441448605278097411/dgftTnWp_normal.jpg",TRUE,"Shane Battis TV","ABC7 News Anchor • Two-Time Edward R. Murrow Winner • Designated Newsroom Therapist • TCU Grad • Email Me: shane.battis@wwsb.tv","ShaneBattisTV","Sarasota, FL","1622343554545713152","https://t.co/auWcM3YFAq",5,1,3,0,0,"5c0d0e9e3c7686a7",746,726,2115,23
