"","text","conversation_id","created_at.x","author_id","lang","reply_settings","possibly_sensitive","id","in_reply_to_user_id","verified","created_at.y","location","name","profile_image_url","description","protected","username","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"323","@MysterySolvent Here in Florida, our biggest infrastructure need (beside updating our Governor), is addressing the pollution that flows into our groundwater, our rivers &amp; lakes, our bays &amp; ocean from our city sewage systems, fertilizer plants, sugar plantations, etc.
. https   www wtsp com article tech science environment wastewater tampa bay waterways overflow 67 291491a8 87c9 4db7 87fa d63701985557","1425272260001153028",2021-08-11 02:08:04,"2550890816","en","everyone",FALSE,"1425277807102410759","1094713876132872192",FALSE,"2014-06-06T20:08:15.000Z","Florida, USA","Jonathan-FL 🌊 🇺🇸 🇺🇦 🇵🇸 ⚛️","https://pbs.twimg.com/profile_images/1516893007731175425/90PpaYk8_normal.jpg","Jonathan-FL #BlueCrew #EMPATHY #Science #HumanRights #CivilRights #ProChoice #WinWinGlobalTrade #WelcomeMigrants #FreePalestine #NonReligious #Resist #FBR",FALSE,"AmerLiberal","https://t.co/wlnfqYsjsM","504376534082519041",2,1,7,0,0,NA,8366,9142,71858,42,"@MysterySolvent Here in Florida, our biggest infrastructure need (beside updating our Governor), is addressing the pollution that flows into our groundwater, our rivers &amp; lakes, our bays &amp; ocean from our city sewage systems, fertilizer plants, sugar plantations, etc.
https://t.co/HaRZLy67xL"
"324","RT @AmerLiberal: @MysterySolvent Here in Florida, our biggest infrastructure need (beside updating our Governor), is addressing the polluti…","1425277853420109833",2021-08-11 02:08:15,"2550890816","en","everyone",FALSE,"1425277853420109833",NA,FALSE,"2014-06-06T20:08:15.000Z","Florida, USA","Jonathan-FL 🌊 🇺🇸 🇺🇦 🇵🇸 ⚛️","https://pbs.twimg.com/profile_images/1516893007731175425/90PpaYk8_normal.jpg","Jonathan-FL #BlueCrew #EMPATHY #Science #HumanRights #CivilRights #ProChoice #WinWinGlobalTrade #WelcomeMigrants #FreePalestine #NonReligious #Resist #FBR",FALSE,"AmerLiberal","https://t.co/wlnfqYsjsM","504376534082519041",2,0,0,0,0,NA,8366,9142,71858,42,"@MysterySolvent Here in Florida, our biggest infrastructure need (beside updating our Governor), is addressing the pollution that flows into our groundwater, our rivers &amp; lakes, our bays &amp; ocean from our city sewage systems, fertilizer plants, sugar plantations, etc.
https://t.co/HaRZLy67xL"
"325","RT @AmerLiberal: @MysterySolvent Here in Florida, our biggest infrastructure need (beside updating our Governor), is addressing the polluti…","1425348988090322946",2021-08-11 06:50:55,"3423004119","en","everyone",FALSE,"1425348988090322946",NA,FALSE,"2015-08-14T22:55:35.000Z","33401","@RBestweb","https://pbs.twimg.com/profile_images/1285611667687124992/yfvUN4TA_normal.jpg","#FLnative #registerYourNeighborBlue
#BidenHarris2024 #re-assuring.

Reciprocally offensive to the cult. Disruptive to false maga narratives.",FALSE,"rbestwebs","https://t.co/SxqJb81pqZ","1502698948330496002",2,0,0,0,0,NA,1869,4409,28904,2,"@MysterySolvent Here in Florida, our biggest infrastructure need (beside updating our Governor), is addressing the pollution that flows into our groundwater, our rivers &amp; lakes, our bays &amp; ocean from our city sewage systems, fertilizer plants, sugar plantations, etc.
https://t.co/HaRZLy67xL"
"326","@MitchPerry18 @BN9 They going to commit to stop dumping raw sewage into Tampa Bay?. ","1425973664571396096",2021-08-13 00:27:18,"1857157704","en","everyone",FALSE,"1425977224952520706","1081979018637905921",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,0,0,0,0,NA,221,305,20925,1,"@MitchPerry18 @BN9 They going to commit to stop dumping raw sewage into Tampa Bay?"
"327","Dolphins are so smart, which is why it is heartbreaking for locals when they die due to the red tide the @Stateflorida refuses to deal with. @GovRonDeSantis dumped sewage into the gulf in Tampa which killed more than 600 tons of sea life. 

. https   people com pets dolphins alert rescue crew to lost swimmer stranded for hours","1433449778885636097",2021-09-02 15:20:34,"14408319","en","everyone",FALSE,"1433449778885636097",NA,FALSE,"2008-04-16T14:14:30.000Z","Sarasota Florida","Melissa Fach 🇺🇦","https://pbs.twimg.com/profile_images/893586970449920000/_dCEdwOp_normal.jpg","Be Kind to One Another.

Lead SEO Content Manager Kelley Blue Book & Autotrader. Aspie Mom. Fan of Kindness, Cats, Star Wars, BUCS, & Superman.",FALSE,"SEOAware",NA,NA,0,0,0,1,0,NA,23396,484,83112,1095,"Dolphins are so smart, which is why it is heartbreaking for locals when they die due to the red tide the @Stateflorida refuses to deal with. @GovRonDeSantis dumped sewage into the gulf in Tampa which killed more than 600 tons of sea life. 

https://t.co/xmw2fjIOod"
"328","You still pumping sewage into Tampa Bay? . https   twitter com Kriseman status 1433821078988759047","1433832013673472029",2021-09-03 16:39:26,"23283834","en","everyone",FALSE,"1433832013673472029",NA,FALSE,"2009-03-08T06:22:19.000Z","Tallahassee","Evan Power","https://pbs.twimg.com/profile_images/1526972797544763395/XBVSIXSv_normal.jpg","Husband to @TheMelissaPower | @floridagop Chairman of Chairs | @leongop Chairman | ‘16 & ’20 @GOP Convention Delegate | @floridastate and @McCallieSchool Alum",FALSE,"EvanPower","https://t.co/u1S0wfTsZH",NA,0,1,20,0,0,NA,19869,7206,20402,41,"You still pumping sewage into Tampa Bay? https://t.co/wso85tANb1"
"329","@EvanPower Yes he is.","1433832013673472029",2021-09-03 16:55:20,"153541713","en","everyone",FALSE,"1433836017149169675","23283834",FALSE,"2010-06-08T20:47:54.000Z",NA,"Bill Helmich","https://pbs.twimg.com/profile_images/1318983484992618499/u31gqgFQ_normal.jpg","Tallahassee Operative | Veteran Lobbyist | National Treasure says Congressman @mattgaetz",FALSE,"Billhelmich",NA,NA,0,0,1,0,0,NA,2192,4257,16847,17,NA
"330","@MichaelFromIL @ChristinaPushaw @davidsaulacosta @pbpost Decades of Agriculture fertilizers, farm runoff, Lake O discharge, big sugar and municipal sewage dumps.   Those are the real reason RT gets so bad.    Piney Point sucked - but don’t get too focused on it because there is RT in Charlotte Harbor today and Tampa Bay is clear. ","1435584257272000517",2021-09-08 13:16:07,"1857157704","en","everyone",FALSE,"1435592790499594240","1144461670707650562",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,0,1,0,0,NA,221,305,20925,1,"@MichaelFromIL @ChristinaPushaw @davidsaulacosta @pbpost Decades of Agriculture fertilizers, farm runoff, Lake O discharge, big sugar and municipal sewage dumps.   Those are the real reason RT gets so bad.    Piney Point sucked - but don’t get too focused on it because there is RT in Charlotte Harbor today and Tampa Bay is clear"
"331","@EamonnK @hugowiz @NatZiv @jhourihane @elliagne @danielsnotebook @HomegrownJoan2 @YUKOWAS @_Mehrdad_E @1Danpamment Hey Eamon, I don't swim in Tampa Bay waters, because for years the water was less-than-ideal...it's since improved significantly, but the memories of raw sewage going into the Bay has never left me...the nearby waters of the Gulf of Mexico are indeed excellent for swimming.. ","1437378532942958598",2021-09-14 11:09:49,"383951622","en","everyone",FALSE,"1437735332485730305","38909569",FALSE,"2011-10-02T20:10:35.000Z","Gulfport, Florida","MicMars","https://pbs.twimg.com/profile_images/1322149337875599360/CUFLoDYa_normal.jpg","Mathematics, philosophy, literature, business credit risk...'you and I are human beings; mostpeople are snobs' - ee cummings",FALSE,"IAmMicMars",NA,"1104768174149586945",1,1,5,0,0,NA,1455,508,67278,23,"@EamonnK @hugowiz @NatZiv @jhourihane @elliagne @danielsnotebook @HomegrownJoan2 @YUKOWAS @_Mehrdad_E @1Danpamment Hey Eamon, I don't swim in Tampa Bay waters, because for years the water was less-than-ideal...it's since improved significantly, but the memories of raw sewage going into the Bay has never left me...the nearby waters of the Gulf of Mexico are indeed excellent for swimming."
"332","RT @IAmMicMars: @EamonnK @hugowiz @NatZiv @jhourihane @elliagne @danielsnotebook @HomegrownJoan2 @YUKOWAS @_Mehrdad_E @1Danpamment Hey Eamo…","1437743095106482177",2021-09-14 11:40:40,"136317670","en","everyone",FALSE,"1437743095106482177",NA,FALSE,"2010-04-23T15:57:47.000Z","Milano, Italy","Ugo Mendes Donelli","https://pbs.twimg.com/profile_images/1100049578852798464/2DcS17Lk_normal.png","Strategy Innovation, Creativity, oneatatime https://t.co/KgmeRchyzC",FALSE,"hugowiz","https://t.co/yw2YtRvC2v","1388034516653158403",1,0,0,0,0,NA,3583,712,37622,123,"@EamonnK @hugowiz @NatZiv @jhourihane @elliagne @danielsnotebook @HomegrownJoan2 @YUKOWAS @_Mehrdad_E @1Danpamment Hey Eamon, I don't swim in Tampa Bay waters, because for years the water was less-than-ideal...it's since improved significantly, but the memories of raw sewage going into the Bay has never left me...the nearby waters of the Gulf of Mexico are indeed excellent for swimming."
"333","@AnthonyClose @Kriseman @StPetePier It’s a massive eyesore and waste of taxpayer money while the sewers still dump shit into Tampa Bay. #getgovernmentoutoftherealestaebusiness #resign #krisemanisthevirus. ","1438921500489392133",2021-09-19 13:58:07,"1303708464972210179","en","everyone",FALSE,"1439589626646253569","39611390",FALSE,"2020-09-09T14:55:18.000Z",NA,"Les White CEO Woka Cola","https://pbs.twimg.com/profile_images/1496651664455081986/E4fCQn4h_normal.jpg","Twitter Biologist Sorting men from women. Former Amphibious Reconnaissance Marine. Retired Firefighter/Paramedic.",FALSE,"flyfishelect",NA,NA,0,0,0,0,0,NA,239,879,15823,0,"@AnthonyClose @Kriseman @StPetePier It’s a massive eyesore and waste of taxpayer money while the sewers still dump shit into Tampa Bay. #getgovernmentoutoftherealestaebusiness #resign #krisemanisthevirus"
"334","Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! . https   twitter com AyoCaesar status 1452910726918590464","1453121536190291968",2021-10-26 22:09:06,"1470507266","en","everyone",FALSE,"1453121536190291968",NA,FALSE,"2013-05-30T19:39:59.000Z",NA,"Hoagyn 🇺🇸#MAGA #KAG","https://pbs.twimg.com/profile_images/742068285114552320/2XpztLhy_normal.jpg","I believe that GOD, COUNTRY and FAMILY should always be our focus.",FALSE,"kevinhoagyn",NA,NA,1,0,0,0,0,NA,2144,2664,120012,41,"Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! https://t.co/ZATYUCzrAc"
"335","RT @kevinhoagyn: Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!…","1453126391197749250",2021-10-26 22:28:24,"964610367363022848","en","everyone",FALSE,"1453126391197749250",NA,FALSE,"2018-02-16T21:20:07.000Z",NA,"Marc Hallaert","https://pbs.twimg.com/profile_images/1599908651480879105/kP8t1ccT_normal.jpg","Love my Country, and have a deep respect for our military personnel past and present. Will have no unity or cooperation with cheaters and corrupt politicians.",FALSE,"hallaert_marc",NA,NA,1,0,0,0,0,NA,1968,2352,46054,0,"Tampa and St Pete Have dumped either sewage or chemical waste into the ocean at least 5 times since I moved here 7yrs ago!!! https://t.co/ZATYUCzrAc"
"336","Seagrass is dying on the Gulf Coast as well. Tampa Bay is down 16% in 2 yrs (2018-20), Sarasota Bay 18%, Charlotte Harbor 23%.
Sewage dumps and Piney Point have supercharged red tide and it will only get worse. . https   twitter com Quicktake status 1453695572662267904","1453747897678323713",2021-10-28 15:38:02,"55371713","en","everyone",FALSE,"1453747897678323713",NA,FALSE,"2009-07-09T21:42:03.000Z","Washington, D.C","Beth Ludwick","https://pbs.twimg.com/profile_images/441324547359264768/xf-fsTGk_normal.jpeg","Floridian turned Washingtonian who loves communications and all things D.C.",FALSE,"bethludwick",NA,NA,0,0,0,0,0,NA,1543,900,50675,89,"Seagrass is dying on the Gulf Coast as well. Tampa Bay is down 16% in 2 yrs (2018-20), Sarasota Bay 18%, Charlotte Harbor 23%.
Sewage dumps and Piney Point have supercharged red tide and it will only get worse. https://t.co/weuuYy9E2g"
"337","@Colleen_Wright This is what happens when the hometown newspaper and its journalists lack objectivity.

You called Mayor Kriseman and environmentalist and he dumped millions of gallons of sewage water in Tampa Bay on multiple occasions.. ","1455946329428008961",2021-11-10 04:50:15,"2907255059","en","everyone",FALSE,"1458295920454406147","313403249",FALSE,"2014-12-06T04:00:28.000Z",NA,"Gator ","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","",FALSE,"GatorEducator",NA,NA,0,0,0,0,0,NA,2,92,2857,1,"@Colleen_Wright This is what happens when the hometown newspaper and its journalists lack objectivity.

You called Mayor Kriseman and environmentalist and he dumped millions of gallons of sewage water in Tampa Bay on multiple occasions."
"338","@Roses4noses @CharlieCrist Hey Charlie - don’t listen to people like this.   Tampa and St Pete dump raw sewage into the bay every time it rains.    You can speak out of these real issues today, and not go down the rabbit hole.. ","1470595409152249857",2021-12-16 14:10:09,"1857157704","en","everyone",FALSE,"1471482784820740109","3001513225",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,0,0,0,0,NA,221,305,20925,1,"@Roses4noses @CharlieCrist Hey Charlie - don’t listen to people like this.   Tampa and St Pete dump raw sewage into the bay every time it rains.    You can speak out of these real issues today, and not go down the rabbit hole."
"339","@NikkiFried Then I guess we should thank you for all the raw sewage that was dumped into Tampa Bay the last 2 years. Also thanks for the dead fish, thanks for the rotting smell, thanks for the fishing ban, thanks for the loss of tourist, and thanks for wondering if swimming is even safe. ","1473356390953623552",2021-12-21 20:26:39,"47684350","en","everyone",FALSE,"1473389475942313988","37190669",FALSE,"2009-06-16T17:31:40.000Z"," florida","TommyCinfla","https://pbs.twimg.com/profile_images/1225884424/111_normal.jpg","Trump R.I.P.",FALSE,"tommycinfla",NA,NA,0,0,1,0,0,NA,40,86,998,0,"@NikkiFried Then I guess we should thank you for all the raw sewage that was dumped into Tampa Bay the last 2 years. Also thanks for the dead fish, thanks for the rotting smell, thanks for the fishing ban, thanks for the loss of tourist, and thanks for wondering if swimming is even safe"
"340","
#Tampa Bay, #Florida - 
Drainage and rain #water #treatment, reclamation and injection systems all work to avoid dumping sewage &amp; rain water into the gulf and utilize treated water for irrigation needs.. https   rivierabay org cause stormwater master plan","1477688600695353352",2022-01-02 17:09:51,"258484637","en","everyone",FALSE,"1477688600695353352",NA,FALSE,"2011-02-27T20:46:04.000Z","Kuwait","Ahmed M. Qabazard","https://pbs.twimg.com/profile_images/3095196664/4a3d5f4eed2e76dc1d23c4204aeb1c9f_normal.jpeg","Team Leader at Kuwait Oil Company. Consultancy in Oil & Gas Facilities’ HSE and Process Safety Management. World Peace and Equality.",FALSE,"Qbzrd",NA,NA,0,0,0,0,0,NA,1047,738,11905,8,"https://t.co/gZZ9YNlKEG
#Tampa Bay, #Florida - 
Drainage and rain #water #treatment, reclamation and injection systems all work to avoid dumping sewage &amp; rain water into the gulf and utilize treated water for irrigation needs."
"341","@FoxNews Who wants to go to Florida and catch COVID. I’ll pass thanks. Besides, after DeSantis dumped all that TOXIC crap in Tampa bay why would you want to be in the water. I don’t swim in sewer water, but apparently that does not bother some Floridians,. ","1482042328474865666",2022-01-15 16:00:26,"1162047548246282240","en","everyone",FALSE,"1482382176930861056","1367531",FALSE,"2019-08-15T17:05:59.000Z",NA,"bunny","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","",FALSE,"bunny26640770",NA,NA,0,0,0,0,0,NA,0,42,6905,0,"@FoxNews Who wants to go to Florida and catch COVID. I’ll pass thanks. Besides, after DeSantis dumped all that TOXIC crap in Tampa bay why would you want to be in the water. I don’t swim in sewer water, but apparently that does not bother some Floridians,"
"342","It is minor because only tens of millions of fish and seabirds have died, but no people, although there may have been one or two, thinking about this one. It all started with raw sewage ""spills"" into Tampa Bay about 1994-1995 or so, and built from there.. ","1494206944952807425",2022-02-17 07:07:51,"179165637","en","everyone",FALSE,"1494206944952807425",NA,FALSE,"2010-08-16T17:28:06.000Z","Riverside, CA","James Carrow","https://pbs.twimg.com/profile_images/850817161840939008/xpBkEHmL_normal.jpg","Working on some low emissions power, propulsion, and transportation projects right now...",FALSE,"jamescarrow","https://t.co/oaRRYOQYfx",NA,0,0,0,0,0,NA,86,183,92232,0,"It is minor because only tens of millions of fish and seabirds have died, but no people, although there may have been one or two, thinking about this one. It all started with raw sewage ""spills"" into Tampa Bay about 1994-1995 or so, and built from there."
