"","text","conversation_id","author_id","possibly_sensitive","in_reply_to_user_id","lang","reply_settings","id","created_at.x","username","verified","url","created_at.y","description","name","protected","location","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"351","5. Red tide. I’d think for the pure tourism/economic interest of the state our gov. might care but no. Some cities go clean up the dead fish in the morning so the beach doesn’t smell as bad.
So now I can’t even go to the beach to get a break from all this foolishness","1428196535456649221","764872674006949888",FALSE,"764872674006949888","en","everyone","1428196537927143425",2021-08-19 03:26:03,"NLSchoenecker",FALSE,NA,"2016-08-14T17:13:50.000Z","","Nicole Schoenecker",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1139305982855720960/WY2vWEcr_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,323,717,1006,4,NA
"352","Never is Red Tide still bad here right now smh","1428478993880190978","396047154",FALSE,NA,"en","everyone","1428478993880190978",2021-08-19 22:08:26,"Aye_ItsDre",FALSE,NA,"2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !",FALSE,"Chasing My Dreams","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,881,1490,45676,2,NA
"353","Agriculture commissioner &amp; Democratic candidate for Governor @NikkiFried is at @ZooTampa to discuss water quality in Tampa Bay, red tide, Piney Point and then provide a Florida #covid19 update. https://t.co/dQACbjsejt","1433506028021338117","34216888",FALSE,NA,"en","everyone","1433506028021338117",2021-09-02 19:04:04,"WFLAJustin",TRUE,"https://t.co/aQTGz1XGdq","2009-04-22T07:40:23.000Z","@WFLA News Channel 8 Reporter jschecker@wfla.com","Justin Schecker",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg","dc62519fda13b4ec",3,1,5,0,0,6006,3292,20016,114,NA
"354","Everyone at the round table says they are in agreement with Commissioner Fried in opposition to the deep well injection at the Piney Point gyp stack. https://t.co/6saxufe1LO","1433506028021338117","34216888",FALSE,"34216888","en","everyone","1433514828048609285",2021-09-02 19:39:03,"WFLAJustin",TRUE,"https://t.co/aQTGz1XGdq","2009-04-22T07:40:23.000Z","@WFLA News Channel 8 Reporter jschecker@wfla.com","Justin Schecker",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg",NA,3,1,1,0,0,6005,3292,20016,114,NA
"355","Commissioner Fried says the state’s phosphogypsum stacks need to be closed. 

This story was filed two days before the evacuation notice was issued to residents living around the leaking Piney Point stack in Manatee County. https://t.co/JHI7mP1gsJ","1433506028021338117","34216888",FALSE,"34216888","en","everyone","1433516506034360324",2021-09-02 19:45:43,"WFLAJustin",TRUE,"https://t.co/aQTGz1XGdq","2009-04-22T07:40:23.000Z","@WFLA News Channel 8 Reporter jschecker@wfla.com","Justin Schecker",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg","dc62519fda13b4ec",1,1,1,0,0,6005,3292,20016,114,NA
"356","@WFLAJustin Is that what those mountains are on the other side of Tampa’s Port? https://t.co/7LwmI5LAm4","1433506028021338117","110306733",FALSE,"34216888","en","everyone","1433518008786374656",2021-09-02 19:51:41,"DanDGerard",FALSE,NA,"2010-02-01T02:56:09.000Z","Tampa living. My dog Winter is my child. If you don't like one of my tweets, I was obviously hacked then. suicide survivor. I speak GIF. News Geek.","Daniel Gerard",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1056176336740454401/Cgq2rLJL_normal.jpg",NA,0,0,0,0,0,424,1445,39646,35,"847963666708299776"
"357","@helenreloaded @SheReturns ^ Most iconic line yet from Double Feature: Red Tide","1440342132569481217","350010631",FALSE,"1306033580171198464","en","everyone","1440433489250111491",2021-09-21 21:51:20,"cassswhit",FALSE,"https://t.co/B2LsH1sGki","2011-08-07T02:15:32.000Z","Ready for anything. Past—Reps. @AndrewLearned, @HattersleyforFL, @scraftdigital, @KOvermanHCFL. Alum—@SaintLeoUniv & @NLC. Grl pwr. Do all the good you can.","Cassidy Whitaker",FALSE,"Tallahassee, FL","https://pbs.twimg.com/profile_images/1269697869617025024/myWClEYe_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,854,2228,13821,5,"871202526628114432"
"358","Make sure you watch out for that red tide..","1447761926814056449","408959242",FALSE,NA,"en","everyone","1447761926814056449",2021-10-12 03:11:56,"ItsWillieB",FALSE,"https://t.co/zhZlTvBoTY","2011-11-10T03:16:06.000Z","Spiritual, Social, and Creative Servant                                    
             CLG ✝️ | ΩΨΦ ⭐| Cue Media 📺","Willie B",FALSE,"Ohio","https://pbs.twimg.com/profile_images/1214401585238958081/lZPM7KOC_normal.jpg","dc62519fda13b4ec",0,0,0,1,0,663,298,14186,9,"1415083452593016834"
"359","Fuck this red tide.. and my allergies.. I’m sneezing every fucking, 5 minutes","1448637352537116677","1265634108727795712",FALSE,NA,"en","everyone","1448637352537116677",2021-10-14 13:10:33,"skjorret",FALSE,"https://t.co/nmQjDiAqxA","2020-05-27T13:21:33.000Z","Male/aromantic/asexual/15/discord: alguien#0726 (subject to change)","tråd",FALSE,"Uspesefikk plass i USA","https://pbs.twimg.com/profile_images/1617024835929899009/-fBZ3N0r_normal.jpg","70b7be4d968912d3",0,0,0,0,0,136,201,2063,0,"1449110894361948160"
"360","Not only that but our beaches Red Tide just left and it's perfect weather to be there so it's literally the best time to be here now","1453903608546746403","396047154",FALSE,NA,"en","everyone","1453903608546746403",2021-10-29 01:56:47,"Aye_ItsDre",FALSE,NA,"2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !",FALSE,"Chasing My Dreams","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,881,1490,45676,2,NA
"361","We just be living in Florida we don’t have regular concerns. I worry about Red Tide, if it’s raining today or not, and traffic lol. Those the only concerns we have down here lol 😂🤣😭

It don’t even feel like we living in real life here lol","1472340520533905411","396047154",FALSE,NA,"en","everyone","1472340520533905411",2021-12-18 22:58:29,"Aye_ItsDre",FALSE,NA,"2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !",FALSE,"Chasing My Dreams","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,881,1490,45676,2,NA
"362","@wolf_freeman76 @ChristinaPushaw @GerberKawasaki @NikkiFried Such BS - we have lots of homeless in Florida.  Beach’s are great as long as toxic waste isn’t being dumped or red tide. Are you really such a crybaby a little mask sets you off?","1478413506454212610","1270894015261618180",FALSE,"1091909558124138496","en","everyone","1478559702057426947",2022-01-05 02:51:17,"LindaLush4",FALSE,NA,"2020-06-11T01:42:16.000Z","Educator by day and pirate by weekend. Most important job is being Payton and Tatum’s Noona. I support my LEO son. No DM’s please. #Catholic #Democrat","𝕷𝖎𝖓𝖉𝖆 𝕷𝖚𝖘𝖍",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1463930139755139081/WEjaGmsS_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,1414,2457,40917,4,NA
"363","@taradublinrocks @GOP Whenever I hear ""red wave"" I think ""red tide"". And I live in Florida. Trust me, it stinks.","1495783128828370949","24239829",FALSE,"51241418","en","everyone","1495830678734262276",2022-02-21 18:39:59,"TannerMonroe",FALSE,"http://t.co/QncwlZ3Isw","2009-03-13T19:58:45.000Z","Digital Media &amp; Fine Art","Tanner Monroe",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/95365715/MCcomFineArts_LogoWEB_normal.jpg","9e27ffe7ca397c0a",0,0,1,0,0,765,1054,5854,13,NA
"364","@David_Charts @POTUS Election time is coming in the fall it's going to be a red tide https://t.co/TpDwqe1a4D","1522735466558234624","734192770664009728",FALSE,"1236702454919684102","en","everyone","1522744283496857600",2022-05-07 01:05:03,"ScottWa91433575",FALSE,"https://t.co/EFOwI009ep","2016-05-22T01:22:52.000Z","Owner of Apollo Beach Coin store. Happily Married to Vicki Warner Republican Graduate UCLA. NO DM","Scott Warner",FALSE,"Apollo Beach, FL","https://pbs.twimg.com/profile_images/734210269325496320/XEMLpItb_normal.jpg","00c23e64064f65f5",1,0,4,0,0,2688,5003,104901,10,"1620777999988830208"
"365","#pineypoint will be discharged again with a claim that the nitrogen levels are minimal.

“My understanding is this rainwater came in contact with salt materials and the dredge spoil and it can’t be treated as regular stormwater.”
#pollution #redtide

https://t.co/1SyTZX8S8T","1550104966571909120","1019057617480634368",FALSE,NA,"en","everyone","1550104966571909120",2022-07-21 13:06:38,"ronimorejon",FALSE,"https://t.co/RDq0y1yTlS","2018-07-17T03:14:03.000Z","Ocean advocate @breachthesurfac","Veronica Morejon",FALSE,NA,"https://pbs.twimg.com/profile_images/1557058463917907969/77jbdmJj_normal.jpg","dc62519fda13b4ec",0,0,1,1,0,24,44,65,0,NA
"366","@TempletonZe big sugar is one of the main reasons i watched dead dolphins float by when blue green algae hit cape coral and prevented me from using beaches when red tides bloomed out of control.","1560242139140849666","800570658929262592",FALSE,"1257278568582832130","en","everyone","1560246058525102081",2022-08-18 12:43:42,"chrislongview",FALSE,NA,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","44c12398792e903e",3,1,12,0,0,25984,2412,430931,89,"1283579763215532038"
"367","@McFaul The Sighs of Relief and Semi Pats on the back on CNN and MSNBC … are what should catch your attention. There never was going to be a Red Tsumami, a Small Chance of a Red Wave, but the Senate was always going to be a coin toss. It’s the Red Tide you should be concerned about.","1590239698542551040","64579004",FALSE,"454099919","en","everyone","1590461322302746624",2022-11-09 21:48:23,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,1,0,0,0,1489,2341,106493,85,"1103763046902759426"
"368","@McFaul Pick up some Popcorn and Pack the Fridge with Beer. America’s Sofas are going to be Inhabited come Jan. 3rd (and it won’t be watching an endless stream of Jan. 6th Mantras and Hollywood Productions). And the Show has a Guaranteed Two Season Run. #RedTide is the Nightmare Scenario","1590239698542551040","64579004",FALSE,"64579004","en","everyone","1590464650818166784",2022-11-09 22:01:36,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,0,0,0,0,1489,2341,106493,85,"1103763046902759426"
"369","@LiberalDanRadio @trav0024 @OldSkoolLeftist @MaekarsMark @Saylor4MASenate @hapamama80 @rage_farmer @SocialistLorax @LeftwardSwing @HarrisH30894075 @jpnairn @DireMakerBand @JenD1974 @benigma2017 @ALeftistMoniker @insidioussamg @pseupseudio @smenor @WhatWouldJahDo @clintonrjean @POTUS @JoeBiden January is Coming. (This time the Third not the Sixth). And the Show begins. You see it was always the #RedTide that was guaranteed to come in … the wave was secondary and the tsunami was never going to happen. And it has rolled in. And they will begin rolling out the subpoenas.","1573025773006786560","64579004",FALSE,"64579004","en","everyone","1590468256749735936",2022-11-09 22:15:56,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,0,3,0,0,1489,2341,106493,85,"1103763046902759426"
"370","@FarmerUkr @McFaul You have no understanding of American Politics (nor does American Journalism).There never was going to be a #RedTsunami, any #RedWave was always going to be +20 at best, but what was guaranteed was a #RedTide.The Senate was always going to be a 50-50 Coin Flip. R’s captured House","1589674723868577793","64579004",FALSE,"117087523","en","everyone","1590472093560602627",2022-11-09 22:31:11,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,3,1,0,0,1489,2341,106493,85,"1103763046902759426"
"371","@FarmerUkr @McFaul I hate to dispel your delusions though. I am not a Republican.  It the #RedTide means the Rep have the unfettered Power of Investigation - with the past 8 years of Precedents of the Ignorant Arrogance of the Trump obsessed Dems. Plus they have the Power of the Purse. That means $","1589674723868577793","64579004",FALSE,"64579004","en","everyone","1590472795787755521",2022-11-09 22:33:58,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,1,0,0,0,1489,2341,106493,85,"1103763046902759426"
"372","@FarmerUkr @McFaul There doesn’t need to be a #RedWave. The #RedTide as I said has come in. The RepublIcans captured the House. That’s pretty much a fact","1589674723868577793","64579004",FALSE,"117087523","en","everyone","1590492886873047040",2022-11-09 23:53:48,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,1,0,0,0,1489,2341,106493,85,"1103763046902759426"
"373","@OccupyDemocrats There was never any chance of a #RedTsunami any more than that of a #BlueWave. Stop listening to MSM Pundits - they are frauds. But the reality of a #RedTide was very real - and is very real. The Democrats LOST the House.","1590225086577266689","64579004",FALSE,"878284831","en","everyone","1591212318486310912",2022-11-11 23:32:34,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,0,1,0,0,1489,2341,106493,85,"1103763046902759426"
"374","@ajamubaraka @WadeTurnbull That was always the concept of wishful thinking and Pundit Propaganda. The reality is a #RedTide rolled in - and that was actually foreseeable","1590329087855562754","64579004",FALSE,"4303298356","en","everyone","1591213010902974464",2022-11-11 23:35:19,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,0,0,0,0,1489,2341,106493,85,"1103763046902759426"
"375","@MuellerSheWrote And the #RedTide … flowed over it.","1591837459612340224","64579004",FALSE,"926164634570067968","en","everyone","1592216816189050881",2022-11-14 18:04:05,"cgrapski",FALSE,"https://t.co/tU8w0WEVCB","2009-08-11T01:12:06.000Z","No one ever taught you the Constitution was meant to negate parties. No one taught you who invented the 2-Party System (or who Approved It). You just accept it.","Charles Grapski",FALSE,"Kissimmee, FL, USA","https://pbs.twimg.com/profile_images/1563824878/197615_5371493654_584843654_118522_9060_a_normal.jpg","553011a282a18fb5",0,0,0,0,0,1489,2341,106493,85,"1103763046902759426"
