"","text","conversation_id","author_id","lang","id","created_at.x","in_reply_to_user_id","reply_settings","possibly_sensitive","protected","verified","username","created_at.y","description","url","location","name","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"394","@gutsywoman19 @chrislongview Georgia and North Carolina look terrible.","1424860401246916609","169882699","en","1424910463175909378",2021-08-10 01:48:22,"1193287659344584709","everyone",FALSE,FALSE,FALSE,"tiredofit10","2010-07-23T11:54:09.000Z","VCU Graduate Biology , Former IT Professional #blacklivesmatter #justicefor2016",NA,NA,"I Stan for Voting Rights and Humanity🦋tiredofit10","https://pbs.twimg.com/profile_images/1269410930292654080/9HgfZdFp_normal.jpg",NA,0,0,1,0,0,3940,4226,78800,12,NA
"395","@chrislongview We were there for July getting long awaited windows, any home repair seems to take longer. The weather was awful! Too hot for beach with thunderstorms every afternoon. How can the crowded amusement parks be fun? Couldn’t get home fast enough.","1424860401246916609","93065510","en","1425052446125133825",2021-08-10 11:12:34,"800570658929262592","everyone",FALSE,FALSE,FALSE,"Jennymcbr","2009-11-27T22:51:17.000Z","Hobbyist photographer, Healthy cooking/lifestyle, reader New Englander living in the south & will continue to support voters rights and Blue wave.",NA,"Tennessee, USA","Jenny Mcb","https://pbs.twimg.com/profile_images/1592558136442888192/oGR_X-rm_normal.jpg",NA,0,0,0,0,0,305,1455,15076,0,NA
"396","@chrislongview That’s on the west coast, dear.","1424860401246916609","999323144803487749","en","1425078956751998980",2021-08-10 12:57:54,"800570658929262592","everyone",FALSE,FALSE,FALSE,"Sigmundine2","2018-05-23T16:16:19.000Z","Here for the politics #VotingRights You can always find me under Sigmundine across most platforms.",NA,"New York, United States","THEE Sigmundine","https://pbs.twimg.com/profile_images/1604959132926169088/Tb9MfeMr_normal.jpg",NA,0,0,0,0,0,8308,1725,83110,14,"1021042344857165826"
"397","@chrislongview When COVID spiked here last year, my company, which relies out out-of-state clients, had to lay off multiple people, and the rest of us took HUGE pay cuts. We’re starting to see same the hesitation again to come here. GOP policies are destroying lives and our businesses.","1424860401246916609","884832709830361088","en","1425104816523694089",2021-08-10 14:40:40,"800570658929262592","everyone",FALSE,FALSE,FALSE,"VickiStanbury","2017-07-11T17:52:12.000Z","Floridian by way of New York, Colorado, Vermont, and Michigan.  Dog mom. Avid reader.  Always hopeful and mostly happy.",NA,"Boynton Beach, FL","Vicki Stanbury","https://pbs.twimg.com/profile_images/945872986665517061/RP43UxbV_normal.jpg",NA,5,0,8,0,0,703,2363,62097,2,NA
"398","@chrislongview I dunno who is doing that. Was planning to visit friends in Orlando this fall and also play a bit in fort Lauderdale. Well, Desantis screwed that up. And this may even put the return of one of the biggest tech conferences we put on to Orlando in jeopardy next year.","1424860401246916609","1967015269","en","1425115821341245442",2021-08-10 15:24:23,"800570658929262592","everyone",FALSE,FALSE,FALSE,"PhilInFlux","2013-10-17T14:47:14.000Z","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...",NA,"California, USA","Head-In-Cloud","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",NA,1,1,5,0,0,171,35,3035,1,"1088119672141111296"
"399","@PhilInFlux 1. i would go to FLL to see you.
2. he's ruining everything.","1424860401246916609","800570658929262592","en","1425116010315722761",2021-08-10 15:25:08,"1967015269","everyone",FALSE,FALSE,FALSE,"chrislongview","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",NA,"Florida, USA","Florida Chris","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,25988,2412,431137,89,"1283579763215532038"
"400","@chrislongview I couldn't believe how many cars from WI, MI and OH I saw coming down I-75 last week.  That heat map of new cases is going to get black in the Midwest in 1-3 week's time.","1424860401246916609","435281513","en","1425116653608710144",2021-08-10 15:27:42,"800570658929262592","everyone",FALSE,FALSE,FALSE,"TribbleOrlFl","2011-12-12T21:49:34.000Z","",NA,NA,"Tribble 🌊🥀","https://pbs.twimg.com/profile_images/2452669157/JyKN19tF_normal",NA,0,0,0,0,0,135,421,7437,0,NA
"401","@chrislongview The problem with FLL right now it's there's no point. EVERYTHING I come to FLL to do, other than tennis is something in close proximity to people breathing heavy.","1424860401246916609","1967015269","en","1425117425767358465",2021-08-10 15:30:46,"800570658929262592","everyone",FALSE,FALSE,FALSE,"PhilInFlux","2013-10-17T14:47:14.000Z","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...",NA,"California, USA","Head-In-Cloud","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",NA,0,1,1,0,0,171,35,3035,1,"1088119672141111296"
"402","@PhilInFlux that's why i said id visit","1424860401246916609","800570658929262592","en","1425119170262446081",2021-08-10 15:37:42,"1967015269","everyone",FALSE,FALSE,FALSE,"chrislongview","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",NA,"Florida, USA","Florida Chris","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","dc62519fda13b4ec",0,1,1,0,0,25988,2412,431137,89,"1283579763215532038"
"403","@chrislongview Yeah. I went to Michigan for a few days from Florida and felt a little guilty. But it was for a wedding of one of my college friends that might be the best dude I know. The wedding was outside the reception was in an open repurposed barn. As far as I know we only have","1424860401246916609","1214550968974614528","en","1425119904437522441",2021-08-10 15:40:37,"800570658929262592","everyone",FALSE,FALSE,FALSE,"Accountin_Crows","2020-01-07T14:15:16.000Z","Giant nerd. I try to be open and supportive to anybody that isn't an asshole. If I mess that up, please let me know.",NA,"Florida","AccountingCrows","https://pbs.twimg.com/profile_images/1214629268984139777/luIIxIft_normal.jpg",NA,0,1,2,0,0,95,417,3239,0,NA
"404","@chrislongview One vaccine holdout that we are working on.  It was crazy how packed the airports and planes were.  I feel that I've done the responsible thing in getting vaccinated and there are certain things I am unwilling to miss because others won't do the same. It sucks.","1424860401246916609","1214550968974614528","en","1425120692048125972",2021-08-10 15:43:45,"1214550968974614528","everyone",FALSE,FALSE,FALSE,"Accountin_Crows","2020-01-07T14:15:16.000Z","Giant nerd. I try to be open and supportive to anybody that isn't an asshole. If I mess that up, please let me know.",NA,"Florida","AccountingCrows","https://pbs.twimg.com/profile_images/1214629268984139777/luIIxIft_normal.jpg",NA,0,0,1,0,0,95,417,3239,0,NA
"405","@chrislongview @lillympizza I’m seeing the same thing too. Yesterday someone dropped off a lady that lives in my complex. And the person had a Maryland license plate. Perhaps he moved here I don’t know. If not they need to stay away.","1424860401246916609","957644069966172161","en","1425130608909590534",2021-08-10 16:23:09,"800570658929262592","everyone",FALSE,FALSE,FALSE,"msleen1970","2018-01-28T15:58:33.000Z","I'm Haitian American, I have one daughter, and I'm a grandmother to a lovely granddaughter. I'm an unapologetic Hillary supporter and a #NeverBernie.",NA,"Alabama, USA","Nana_53","https://pbs.twimg.com/profile_images/1459735582398160902/xq7eQpq6_normal.jpg",NA,1,0,5,0,0,10561,1964,52275,26,NA
"406","@chrislongview @yesica I visited in the late nineties, I'm never going back to that swamp ass state, no thanks","1424860401246916609","3227267930","en","1425141564221759490",2021-08-10 17:06:41,"800570658929262592","everyone",FALSE,FALSE,FALSE,"Pinche_Pi","2015-05-26T15:24:02.000Z","Fuck off🖕 @elonmusk 🖕",NA,"California, US, Earth","@pinchepi@masto.ai","https://pbs.twimg.com/profile_images/1589663238697779202/9qXSZN3F_normal.jpg",NA,0,0,1,0,0,18190,1698,117819,84,"1585394145027235840"
"407","@chrislongview https://t.co/RCcqhkLecb","1424860401246916609","1967015269","qme","1425178495278219267",2021-08-10 19:33:26,"800570658929262592","everyone",FALSE,FALSE,FALSE,"PhilInFlux","2013-10-17T14:47:14.000Z","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...",NA,"California, USA","Head-In-Cloud","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",NA,0,0,0,0,0,171,35,3035,1,"1088119672141111296"
"408","@MelissaRabb1 once the red tide is gone we'll go back","1426264333697396736","800570658929262592","en","1426268953760907274",2021-08-13 19:46:32,"595642137","everyone",FALSE,FALSE,FALSE,"chrislongview","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",NA,"Florida, USA","Florida Chris","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,25984,2412,430999,89,"1283579763215532038"
"409","Did a little beach hiking this morning. Noticed #redtide alert in the surf. #HIVE https://t.co/LW52JTMpbK","1427650577924861953","1366142400582852612","en","1427650577924861953",2021-08-17 15:16:36,NA,"everyone",FALSE,FALSE,FALSE,"ape_hive","2021-02-28T21:45:19.000Z","🟣$AMC + $GME🟣  ULTRA-MAGA

8.01bro","https://t.co/ylVXU2VyDX","Tampa","Tonyof113♦️","https://pbs.twimg.com/profile_images/1542742690122579968/kfXJI_ZF_normal.jpg","dc62519fda13b4ec",1,0,0,0,0,4317,4980,19548,3,"1548366690748051457"
"410","5. Red tide. I’d think for the pure tourism/economic interest of the state our gov. might care but no. Some cities go clean up the dead fish in the morning so the beach doesn’t smell as bad.
So now I can’t even go to the beach to get a break from all this foolishness","1428196535456649221","764872674006949888","en","1428196537927143425",2021-08-19 03:26:03,"764872674006949888","everyone",FALSE,FALSE,FALSE,"NLSchoenecker","2016-08-14T17:13:50.000Z","",NA,"Tampa, FL","Nicole Schoenecker","https://pbs.twimg.com/profile_images/1139305982855720960/WY2vWEcr_normal.jpg","dc62519fda13b4ec",0,0,1,0,0,323,717,1006,4,NA
"411","Never is Red Tide still bad here right now smh","1428478993880190978","396047154","en","1428478993880190978",2021-08-19 22:08:26,NA,"everyone",FALSE,FALSE,FALSE,"Aye_ItsDre","2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED",NA,"Chasing My Dreams","Aye ' Im Andre . !","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,881,1490,45676,2,NA
"412","Agriculture commissioner &amp; Democratic candidate for Governor @NikkiFried is at @ZooTampa to discuss water quality in Tampa Bay, red tide, Piney Point and then provide a Florida #covid19 update. https://t.co/dQACbjsejt","1433506028021338117","34216888","en","1433506028021338117",2021-09-02 19:04:04,NA,"everyone",FALSE,FALSE,TRUE,"WFLAJustin","2009-04-22T07:40:23.000Z","@WFLA News Channel 8 Reporter jschecker@wfla.com","https://t.co/aQTGz1XGdq","Tampa, FL","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg","dc62519fda13b4ec",3,1,5,0,0,6005,3292,20016,114,NA
"413","Everyone at the round table says they are in agreement with Commissioner Fried in opposition to the deep well injection at the Piney Point gyp stack. https://t.co/6saxufe1LO","1433506028021338117","34216888","en","1433514828048609285",2021-09-02 19:39:03,"34216888","everyone",FALSE,FALSE,TRUE,"WFLAJustin","2009-04-22T07:40:23.000Z","@WFLA News Channel 8 Reporter jschecker@wfla.com","https://t.co/aQTGz1XGdq","Tampa, FL","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg",NA,3,1,1,0,0,6005,3292,20016,114,NA
"414","Commissioner Fried says the state’s phosphogypsum stacks need to be closed. 

This story was filed two days before the evacuation notice was issued to residents living around the leaking Piney Point stack in Manatee County. https://t.co/JHI7mP1gsJ","1433506028021338117","34216888","en","1433516506034360324",2021-09-02 19:45:43,"34216888","everyone",FALSE,FALSE,TRUE,"WFLAJustin","2009-04-22T07:40:23.000Z","@WFLA News Channel 8 Reporter jschecker@wfla.com","https://t.co/aQTGz1XGdq","Tampa, FL","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg","dc62519fda13b4ec",1,1,1,0,0,6005,3292,20016,114,NA
"415","@WFLAJustin Is that what those mountains are on the other side of Tampa’s Port? https://t.co/7LwmI5LAm4","1433506028021338117","110306733","en","1433518008786374656",2021-09-02 19:51:41,"34216888","everyone",FALSE,FALSE,FALSE,"DanDGerard","2010-02-01T02:56:09.000Z","Tampa living. My dog Winter is my child. If you don't like one of my tweets, I was obviously hacked then. suicide survivor. I speak GIF. News Geek.",NA,"Tampa, FL","Daniel Gerard","https://pbs.twimg.com/profile_images/1056176336740454401/Cgq2rLJL_normal.jpg",NA,0,0,0,0,0,424,1445,39646,35,"847963666708299776"
"416","@helenreloaded @SheReturns ^ Most iconic line yet from Double Feature: Red Tide","1440342132569481217","350010631","en","1440433489250111491",2021-09-21 21:51:20,"1306033580171198464","everyone",FALSE,FALSE,FALSE,"cassswhit","2011-08-07T02:15:32.000Z","Ready for anything. Past—Reps. @AndrewLearned, @HattersleyforFL, @scraftdigital, @KOvermanHCFL. Alum—@SaintLeoUniv & @NLC. Grl pwr. Do all the good you can.","https://t.co/B2LsH1sGki","Tallahassee, FL","Cassidy Whitaker","https://pbs.twimg.com/profile_images/1269697869617025024/myWClEYe_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,854,2228,13821,5,"871202526628114432"
"417","Washington, Oregon, Columbia River folks even visiting, keep your DOGGO out of the River! 🙀🙀🙀

https://t.co/Hz8cjtuZmi","1441472304614047745","2768977514","en","1441472304614047745",2021-09-24 18:39:13,NA,"everyone",FALSE,FALSE,FALSE,"Kaiya1212","2014-08-26T03:10:06.000Z","Writer; animal, nature, music, travel & language lover. Despise Cancer, Trump, Intolerance, & Pain. Pick the order!😾#WritingCommunity #WritersinQuarantine #FBR",NA,"Lake Heather, FL","Kaiya UNLEASHED 🕊","https://pbs.twimg.com/profile_images/998061882492706818/V4LQbOXP_normal.jpg","5bf268a34de4d516",0,0,0,1,0,22287,22394,102613,18,"1426938430198620172"
"418","Make sure you watch out for that red tide..","1447761926814056449","408959242","en","1447761926814056449",2021-10-12 03:11:56,NA,"everyone",FALSE,FALSE,FALSE,"ItsWillieB","2011-11-10T03:16:06.000Z","Spiritual, Social, and Creative Servant                                    
             CLG ✝️ | ΩΨΦ ⭐| Cue Media 📺","https://t.co/zhZlTvBoTY","Ohio","Willie B","https://pbs.twimg.com/profile_images/1214401585238958081/lZPM7KOC_normal.jpg","dc62519fda13b4ec",0,0,0,1,0,663,298,14186,9,"1415083452593016834"
"419","Fuck this red tide.. and my allergies.. I’m sneezing every fucking, 5 minutes","1448637352537116677","1265634108727795712","en","1448637352537116677",2021-10-14 13:10:33,NA,"everyone",FALSE,FALSE,FALSE,"skjorret","2020-05-27T13:21:33.000Z","Male/aromantic/asexual/15/discord: alguien#0726 (subject to change)","https://t.co/nmQjDiAqxA","Uspesefikk plass i USA","tråd","https://pbs.twimg.com/profile_images/1617024835929899009/-fBZ3N0r_normal.jpg","70b7be4d968912d3",0,0,0,0,0,136,201,2063,0,"1449110894361948160"
"420","Not only that but our beaches Red Tide just left and it's perfect weather to be there so it's literally the best time to be here now","1453903608546746403","396047154","en","1453903608546746403",2021-10-29 01:56:47,NA,"everyone",FALSE,FALSE,FALSE,"Aye_ItsDre","2011-10-22T17:20:06.000Z","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED",NA,"Chasing My Dreams","Aye ' Im Andre . !","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","6d4de57fa00a913f",0,0,0,0,0,881,1490,45676,2,NA
"421","@LLane585 @CashSmartLLC @Breaking911 Vitamin D3, vitamin C, fish oil or, an algae-based DHA product [that's my choice], a multivitamin, and last but not least Ivermectin with FLCCC's dosage by weight recommendations. Remember, nearly 2 years since I've even had a cold.

And of course basic hygiene practices.","1470387150936059910","16289503","en","1470937624265252866",2021-12-15 02:03:52,"1392890048954212355","everyone",FALSE,FALSE,FALSE,"Americanb4Black","2008-09-15T00:37:23.000Z","OnlyFans Journalism - They shake their intellectual asses by saying whatever they think you'll pay for.","https://t.co/W1WgDbmoBq","Tampa, FL","Jesse Locke","https://pbs.twimg.com/profile_images/1401285361331015685/EopjiS72_normal.jpg","51264211e147d635",0,0,0,0,0,896,897,28768,6,NA
