"","text","lang","author_id","possibly_sensitive","id","conversation_id","reply_settings","created_at.x","in_reply_to_user_id","username","created_at.y","protected","description","verified","location","profile_image_url","name","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"256","Aging infrastructure is a huge problem that will cost a lot of money to fix. But we'd better find that money, and soon.  via @heraldtribune. https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002","en","2701863841",FALSE,"1466066981673746433","1466066981673746433","everyone",2021-12-01 15:29:41,NA,"VoteWaterFL","2014-08-02T22:02:05.000Z",FALSE,"Fighting political corruption in Florida by galvanizing public resolve to end the systemic pollution and mismanagement of our waterways.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1261323378079735808/MGIjyXmc_normal.jpg","VoteWater","https://t.co/KznHCq17zJ",NA,0,0,1,0,0,1858,1077,4419,25,NA,"Aging infrastructure is a huge problem that will cost a lot of money to fix. But we'd better find that money, and soon. https://t.co/ZFuTIT6HHY via @heraldtribune"
"257","Environmental groups plan to file lawsuit sewage in Manatee River | Raw and partially treated sewage bypassed the city's aging treatment plant and\u00a0was diverted into\u00a0the M #environmental
. https   www jdsupra com legalnews environmental deconfliction 2021 the 2461234","en","1288022119805153280",FALSE,"1466096102495506441","1466096102495506441","everyone",2021-12-01 17:25:24,NA,"sourav_marketer","2020-07-28T08:09:43.000Z",FALSE,"Digital creator
◾Digital Marketing, Simple Branding Tips for business growth.
◾Email:sou247017@gmail.com
🟧 • DM me for inquirie",FALSE,"United States","https://pbs.twimg.com/profile_images/1509553501336403972/Dof_DHv7_normal.jpg","Sourav Bhowmick","https://t.co/Jd252OzFV2",NA,0,0,0,0,0,1069,1285,2411,2,NA,"Environmental groups plan to file lawsuit sewage in Manatee River | Raw and partially treated sewage bypassed the city's aging treatment plant and\u00a0was diverted into\u00a0the M #environmental
https://t.co/PLJQVSnEOo"
"258","Entergy Shareholders Create Cleaner Communities Through $1M in Environmental Grants | Entergy Corporation’s shareholders are helping protect the environment by contributing to part #environmental
. https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002","en","1288022119805153280",FALSE,"1466099375956889606","1466099375956889606","everyone",2021-12-01 17:38:24,NA,"sourav_marketer","2020-07-28T08:09:43.000Z",FALSE,"Digital creator
◾Digital Marketing, Simple Branding Tips for business growth.
◾Email:sou247017@gmail.com
🟧 • DM me for inquirie",FALSE,"United States","https://pbs.twimg.com/profile_images/1509553501336403972/Dof_DHv7_normal.jpg","Sourav Bhowmick","https://t.co/Jd252OzFV2",NA,0,0,0,0,0,1069,1285,2411,2,NA,"Entergy Shareholders Create Cleaner Communities Through $1M in Environmental Grants | Entergy Corporation’s shareholders are helping protect the environment by contributing to part #environmental
https://t.co/71fYw93qRN"
"259","Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018  via @heraldtribune. https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002","en","31169294",FALSE,"1466165123068964873","1466165123068964873","everyone",2021-12-01 21:59:40,NA,"LedgerTom","2009-04-14T17:09:04.000Z",FALSE,"Retired govt & environmental reporter@t The Ledger, Lakeland FL;  Spending more time outdoors these days.",TRUE,"florida","https://pbs.twimg.com/profile_images/593762344246751233/UxGs5qZZ_normal.jpg","tom palmer",NA,NA,0,0,0,0,0,350,66,17558,59,NA,"Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/EtyVpHFQKc via @heraldtribune"
"260","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Sunco…","en","3437337791",FALSE,"1466217258070560769","1466217258070560769","everyone",2021-12-02 01:26:49,NA,"LohrKrista","2015-08-23T22:54:17.000Z",FALSE,"",FALSE,"sarasota ","https://pbs.twimg.com/profile_images/1221291032224071680/zJqAENvR_normal.jpg","Krista Lohr",NA,NA,5,0,0,0,0,155,346,2981,1,NA,"Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7"
"261","Bradenton to be sued by environmental groups over 160 million gallons in #sewage spills since 2018 | #CSSO #stormwater  via @HeraldTribune. https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002","en","174515716",FALSE,"1466370674507890688","1466370674507890688","everyone",2021-12-02 11:36:27,NA,"xperiement","2010-08-04T03:21:11.000Z",FALSE,"Science is real. Dogs are awesome. Occasionally I will tweet about something else. Born at 326 ppm CO2. RTs, followers, and mentions do not equal endorsement.",FALSE,NA,"https://pbs.twimg.com/profile_images/1095318437/eye_normal.jpg","Knowledge = Power⚓️",NA,"995476585410154496",0,0,0,0,0,174,154,13342,4,NA,"Bradenton to be sued by environmental groups over 160 million gallons in #sewage spills since 2018 | #CSSO #stormwater https://t.co/R0IsQcHoSX via @HeraldTribune"
"262","@momma_riebz @ByronDonalds Man literally voted against infrastructure while shit is pouring into the street and beaches.  . https   www usnews com news best states florida articles 2021 12 05 bradenton isnt the 1st florida city sued over sewage spills 3Fcontext 3Damp","en","1022533598249984000",FALSE,"1474752051796140041","1474715121276567556","everyone",2021-12-25 14:41:03,"1311549739","Tilted_Toast","2018-07-26T17:26:22.000Z",FALSE,"Pink’s not well and back at the hotel.",FALSE,NA,"https://pbs.twimg.com/profile_images/1577243469248086016/NIRFhWga_normal.jpg","Tilted Toast",NA,"1346445413440761857",0,0,0,0,0,36,149,4880,1,NA,"@momma_riebz @ByronDonalds Man literally voted against infrastructure while shit is pouring into the street and beaches.  https://t.co/TnYDni0R8K"
"263","Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River . https   www bradenton com news local article255765506 html","en","81508640",FALSE,"1476635490182959115","1476635490182959115","everyone",2021-12-30 19:25:10,NA,"MsLeeLee727","2009-10-11T03:42:43.000Z",FALSE,"Florida Democrat, visual artist, entrepreneur, life hacker and cuddly mama bear. Joining the fight to save our democracy. 🇺🇸🌈🌎🤓",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1495199902577709064/_foP5PKk_normal.jpg","Leandra","https://t.co/r6cAUPQKB3",NA,0,0,0,0,0,647,3376,23155,6,NA,"Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/a5K7eMHiN2"
"264","This after Longboat Key sewer pipe from the island to the mainland ruptured. They ignored the alarms, gauges for 12 days. 15 millions gallons of raw sewage went directly into the Gulf of Mexico. . https   twitter com TheSuncoastNews status 1482656984021221386","en","1426006627",FALSE,"1482695775612284934","1482695775612284934","everyone",2022-01-16 12:46:34,NA,"judy_snook","2013-05-13T17:41:14.000Z",FALSE,"",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Judy",NA,NA,0,0,0,0,0,33,160,15426,0,NA,"This after Longboat Key sewer pipe from the island to the mainland ruptured. They ignored the alarms, gauges for 12 days. 15 millions gallons of raw sewage went directly into the Gulf of Mexico. https://t.co/uPw0GninNR"
"265","Bradenton settles lawsuit over 160 million gallons in sewage spills since 2018 . https   www heraldtribune com story news local 2022 05 13 bradenton florida settles lawsuit over 160 million gallons sewage spills manatee river 9760774002","en","6942422",FALSE,"1525160458172477440","1525160458172477440","everyone",2022-05-13 17:06:03,NA,"HeraldTribune","2007-06-19T21:13:46.000Z",FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",TRUE,"Sarasota, Florida","https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png","Sarasota Herald-Tribune","https://t.co/W5oFw0FxIi",NA,0,0,0,0,0,61772,836,119006,923,NA,"Bradenton settles lawsuit over 160 million gallons in sewage spills since 2018 https://t.co/eJiUiD4ifm"
"266","Bradenton settles lawsuit over 160 million gallons in sewage spills since 2018  via @heraldtribune. https   www heraldtribune com story news local 2022 05 13 bradenton florida settles lawsuit over 160 million gallons sewage spills manatee river 9760774002","en","21154839",FALSE,"1526188132047151109","1526188132047151109","everyone",2022-05-16 13:09:40,NA,"globaltrac2","2009-02-18T01:12:50.000Z",FALSE,"",FALSE,NA,"https://pbs.twimg.com/profile_images/1560418668281995268/0YSHHaqH_normal.jpg","Ed",NA,NA,0,0,0,0,0,466,5001,165025,1,NA,"Bradenton settles lawsuit over 160 million gallons in sewage spills since 2018 https://t.co/6ALnC4oocK via @heraldtribune"
"267","The environmental group had sued the city late last year for a history of sewage spills in the Manatee River. . https   patch com florida bradenton bradenton agrees settlement suncoast waterkeeper","en","163490388",FALSE,"1526199563635380225","1526199563635380225","everyone",2022-05-16 13:55:06,NA,"BradentonPatch","2010-07-06T15:11:36.000Z",FALSE,"Local news, alerts, events and more. We're your source for all things Bradenton.",FALSE,"Bradenton, FL","https://pbs.twimg.com/profile_images/1042051379659825152/nOlfgZNq_normal.jpg","Bradenton Patch","https://t.co/DKAhcr7pzx",NA,0,0,0,0,0,1019,1219,7729,38,NA,"The environmental group had sued the city late last year for a history of sewage spills in the Manatee River. https://t.co/s4JAsrMEyr"
"268","“Wastewater systems and water infrastructure are woefully outdated in too many communities throughout Florida.” . https   www heraldtribune com story news local 2022 05 13 bradenton florida settles lawsuit over 160 million gallons sewage spills manatee river 9760774002","en","278560749",FALSE,"1526520404403269634","1526520404403269634","everyone",2022-05-17 11:10:00,NA,"floridafriends","2011-04-07T14:28:47.000Z",FALSE,"1000 Friends of Florida -- fighting sprawl, saving special places, building better communities, protecting habitats.  Facebook: http://t.co/c1vLWVw1nz",FALSE,"Florida","https://pbs.twimg.com/profile_images/1189630935597277184/tmYoU941_normal.jpg","Friends of Florida","https://t.co/gTjDwzmo2H",NA,0,0,0,0,0,5928,3318,12183,175,NA,"“Wastewater systems and water infrastructure are woefully outdated in too many communities throughout Florida.” https://t.co/66B8VyxVPi"
"269","“Wastewater systems and water infrastructure are woefully outdated in too many communities throughout Florida.” . https   www heraldtribune com story news local 2022 05 13 bradenton florida settles lawsuit over 160 million gallons sewage spills manatee river 9760774002","en","278560749",FALSE,"1526520403740438528","1526520403740438528","everyone",2022-05-17 11:10:00,NA,"floridafriends","2011-04-07T14:28:47.000Z",FALSE,"1000 Friends of Florida -- fighting sprawl, saving special places, building better communities, protecting habitats.  Facebook: http://t.co/c1vLWVw1nz",FALSE,"Florida","https://pbs.twimg.com/profile_images/1189630935597277184/tmYoU941_normal.jpg","Friends of Florida","https://t.co/gTjDwzmo2H",NA,0,0,0,0,0,5928,3318,12183,175,NA,"“Wastewater systems and water infrastructure are woefully outdated in too many communities throughout Florida.” https://t.co/66B8VyPwGQ"
"270","Bradenton settles sewage lawsuit, promising to prevent more spills into Manatee River ✍️@rccallihan  . https   www bradenton com news politics government article259990305 html","en","394878948",FALSE,"1531996636922224652","1531996636922224652","everyone",2022-06-01 13:50:36,NA,"tompkinscondie","2011-10-20T19:32:36.000Z",FALSE,"Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.",TRUE,"Bradenton, Florida","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Tiffany Tompkins","https://t.co/XG5wZPllJ4",NA,0,0,0,0,0,2347,2806,9736,60,NA,"Bradenton settles sewage lawsuit, promising to prevent more spills into Manatee River ✍️@rccallihan  https://t.co/TP6a9kqlTH"
"271","@nmo941 @DWUhlfelderLaw Welp! We def could have used that $$$ to prevent another Manatee River Partially 🙄Treated Sewage dump in Sarasota.. ","en","3124541422",FALSE,"1570465301820588032","1570458992312213504","everyone",2022-09-15 17:31:20,"756422746998005760","Papi_B_Dubs","2015-03-28T18:43:16.000Z",FALSE,"🎶“When I heard your song I knew your name should be changed…Everybody ought to call you Bébé Le Strange” #Heart",FALSE,"CHI~JERZY~ATL~NYC~FLA","https://pbs.twimg.com/profile_images/1474832917050413058/SesurDkQ_normal.jpg","🍾Papi Bébé Le Strange’ish🍾",NA,"1578031049174839299",0,0,14,0,0,17410,14820,127997,41,NA,"@nmo941 @DWUhlfelderLaw Welp! We def could have used that $$$ to prevent another Manatee River Partially 🙄Treated Sewage dump in Sarasota."
"272","Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean . https   twitter com WetTribe status 1576203690121121792 photo 1","en","751844218985865216",FALSE,"1576203690121121792","1576203519291723776","everyone",2022-10-01 13:33:38,"751844218985865216","WetTribe","2016-07-09T18:23:25.000Z",FALSE,"We are not strangers separated by countries; we are a tribe connected by ocean. We are Wet Tribe, we are “tide to the ocean” and we are rising!",FALSE,"World Ocean","https://pbs.twimg.com/profile_images/1278303081013350401/V1X9i-6X_normal.jpg","Wet Tribe","https://t.co/OrFlcIkqKN",NA,4,1,7,0,0,1845,2527,13842,28,NA,"Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K"
"273","RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the cr…","en","1475444757103058953",FALSE,"1576225643590651904","1576225643590651904","everyone",2022-10-01 15:00:52,NA,"CalvoKirikiri","2021-12-27T12:34:12.000Z",FALSE,"ONE",FALSE,NA,"https://pbs.twimg.com/profile_images/1623035194767773696/WiVZM_KT_normal.jpg","Mary Calvo","https://t.co/0TnRRMR0Yg",NA,4,0,0,0,0,558,3461,11213,7,NA,"Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K"
"274","RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the cr…","en","2721842805",FALSE,"1576231102557327361","1576231102557327361","everyone",2022-10-01 15:22:34,NA,"tjgatto","2014-07-23T15:55:14.000Z",FALSE,"Why is the rum always gone? Liberal, Navy Veteran, Environmentalist",FALSE,"Stuart, FL","https://pbs.twimg.com/profile_images/691429474315980800/FM6T1IGn_normal.jpg","Tom Carroll",NA,NA,4,0,0,0,0,675,1523,64307,13,NA,"Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K"
"275","RT @WetTribe: Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the cr…","en","884114729626550272",FALSE,"1576231442840969216","1576231442840969216","everyone",2022-10-01 15:23:55,NA,"phosphoria31","2017-07-09T18:19:12.000Z",FALSE,"tweets about the 15th element, related things",FALSE,NA,"https://pbs.twimg.com/profile_images/1366124552594612226/tfk7V0vo_normal.jpg","Phosphoria","https://t.co/BcG11xqEVb",NA,4,0,0,0,0,3312,1385,13125,12,NA,"Overwhelmed sewage treatment plants are bypassing treatment and dumping into the Manatee River.  Pollution washes into the creeks and bays resulting in spikes in bacteria, nutrient loads, and subsequent crashes in levels of dissolved oxygen.  #WetTribe #TidetotheOcean https://t.co/7MzBVonb9K"
