"","text","lang","possibly_sensitive","id","created_at.x","conversation_id","author_id","reply_settings","in_reply_to_user_id","created_at.y","username","name","url","profile_image_url","protected","pinned_tweet_id","verified","description","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"403","@VernBuchanan @mysuncoast Too little, too late. Nothing but a photo op!","en",FALSE,"1379164619386843136",2021-04-05 20:10:43,"1379098390907195395","2988924144","everyone","20467163","2015-01-18T19:58:25.000Z","Bobcudaram","🍀🌼🌸 Kathleen 🌸🌼🍀",NA,"https://pbs.twimg.com/profile_images/1589582420973608961/x9mG-Mmv_normal.jpg",FALSE,NA,FALSE,"Educator ❤, Boy mom 👦 , Empty Nester 🐦 🪺, Grew up GA 🍑, Florida Girl ☀️🐬🌴, 💫isney AP ✨🏰✨",NA,0,0,1,0,0,209,1039,1785,1,NA,NA
"404","@terraceia16 @VernBuchanan 1000%! His district is facing extreme disaster, and DeSantis knew of the potential crisis as early as JULY of last year. Either he failed to inform the representatives of the area, or he informed them and they shrugged it off and neglected their duties","en",FALSE,"1379166799019839500",2021-04-05 20:19:23,"1379098390907195395","1278117045830385665","everyone","1558685574","2020-07-01T00:03:55.000Z","LizzieTheLawyer","Elizabeth Schultz",NA,"https://pbs.twimg.com/profile_images/1538583182492192768/IrYJwUo-_normal.jpg",FALSE,NA,FALSE,"Attorney 👩🏼‍⚖️ she/her/hers","Florida, USA",0,0,1,0,0,398,528,8858,1,NA,NA
"405","The water of Tampa Bay near Port Manatee. Millions of gallons of industrial wastewater are being pumped into Tampa Bay as the result of a leak at the Piney Point fertilizer plant 
. https   www heraldtribune com story news local manatee 2021 04 05 manatees piney point what you need to know on monday about evacuations tampa bay wastewater dangers 7087629002","en",FALSE,"1379170012137549825",2021-04-05 20:32:09,"1379170012137549825","1373383958","everyone",NA,"2013-04-22T23:59:14.000Z","nancysquinn","Nancy Quinn🕉️☮️",NA,"https://pbs.twimg.com/profile_images/1473030374099800065/vRw2FiWK_normal.jpg",FALSE,"1611366997480345602",FALSE,"Yoga enthusiast, loves to travel, meeting new people and new cultures. Studied Federal Tribal Law and Policy at UCLA.","Arizona, USA",0,0,2,0,0,4338,4878,62247,9,NA,"The water of Tampa Bay near Port Manatee. Millions of gallons of industrial wastewater are being pumped into Tampa Bay as the result of a leak at the Piney Point fertilizer plant 
https://t.co/xPF4HbP1lK"
"406","MANATEE COUNTY, FL
Piney Point plant facility: What you need to know Sunday about the leak, evacuations
. https   www heraldtribune com story news disaster 2021 04 04 piney point wastewater state emergency evacuations tampa bay response what we know 7084007002","en",FALSE,"1379170309916532748",2021-04-05 20:33:20,"1379170309916532748","857310493446483969","everyone",NA,"2017-04-26T19:08:44.000Z","ReganRprt","JR",NA,"https://pbs.twimg.com/profile_images/968954528988049408/X-1BXTJt_normal.jpg",FALSE,"1621623243873427459",FALSE,"",NA,0,0,0,0,0,16,19,26792,0,NA,"MANATEE COUNTY, FL
Piney Point plant facility: What you need to know Sunday about the leak, evacuations
https://t.co/gDgczB5Arg"
"407","@VernBuchanan How long have you represented this area and how long as this been a problem you have neglected?","en",FALSE,"1379174612882358275",2021-04-05 20:50:26,"1379098390907195395","246380870","everyone","20467163","2011-02-02T17:52:29.000Z","ZyriabBulerias","Abortion is more popular than Democrats",NA,"https://pbs.twimg.com/profile_images/1453519589137072128/8F_InSGn_normal.jpg",FALSE,"1146523039775055872",FALSE,"Left is Best.","West Coast Florida",0,0,1,0,0,432,2799,27283,3,NA,NA
"408","@UJ_roc @VernBuchanan Reminiscent of GWB flying over Louisiana in the aftermath of Hurricane Katrina?","en",FALSE,"1379185242070790144",2021-04-05 21:32:40,"1379098390907195395","1204613805814226945","everyone","596524071","2019-12-11T04:08:23.000Z","SastryAshok","Ashok Sastry",NA,"https://pbs.twimg.com/profile_images/1204613981652111360/qXpQ2uAm_normal.jpg",FALSE,NA,FALSE,"Kidney doctor in Sarasota, Florida","Siesta Key, FL",0,0,1,0,0,309,237,1916,5,NA,NA
"409","Coming up tonight on @SNNTV, a group of fishing captains from Anna Maria Island say though they haven’t seen any direct impacts on this side of the bay.

The millions of gallons of wastewater from the #PineyPoint leak is already starting to kill off sea grass in the area.
@SNNTV . https   twitter com Alejandro_SNN status 1379186836103438344 photo 1","en",TRUE,"1379186836103438344",2021-04-05 21:39:00,"1379186822597779472","1066143450024869889","everyone","1066143450024869889","2018-11-24T01:36:21.000Z","alejandromeroTV","Alejandro Romero",NA,"https://pbs.twimg.com/profile_images/1448511925055279105/9i88P9fw_normal.jpg",FALSE,"1608885610110152705",FALSE,"Multimedia Journalist. On-air Talent. University of Tampa Alumni. Pro Wrestling Enthusiast. 🇲🇽/🇺🇸. RT/Like not endorsement.","Tampa, FL",0,0,1,0,0,214,368,1979,1,NA,"Coming up tonight on @SNNTV, a group of fishing captains from Anna Maria Island say though they haven’t seen any direct impacts on this side of the bay.

The millions of gallons of wastewater from the #PineyPoint leak is already starting to kill off sea grass in the area.
@SNNTV https://t.co/TQSRFeE36s"
"410","@VernBuchanan Glad the EPA is coming but what can they do about all the contaminated water that's already being pumped in our waterways?What a shame that it took having to evacuate people to get anyone to do anything when all government officials going back years have known about #PineyPoint","en",FALSE,"1379207082314981385",2021-04-05 22:59:27,"1379098390907195395","345721500","everyone","20467163","2011-07-31T02:15:55.000Z","mstormy7623","Mary Morris",NA,"https://pbs.twimg.com/profile_images/936048368954028032/6g3YhG7G_normal.jpg",FALSE,NA,FALSE,"Proud to #Resist #WearAMask","Florida, USA",0,0,3,0,0,599,1304,1258,1,NA,NA
"411","Current state of emergency in Manatee County, southwest Florida: Mandatory evacuations due to a leak in a pond atop a stack of phosphate mining waste. A breach would release nitrogen- and phosphorous-rich (and potentially radioactive) wastewater into the area, including Tampa Bay . https   twitter com SarasotaMagazin status 1379207219074457600","en",FALSE,"1379209166959607808",2021-04-05 23:07:44,"1379209166959607808","23432358","everyone",NA,"2009-03-09T13:08:13.000Z","HannahWallace","Hannah Wallace","https://t.co/yF3OO1Kzlf","https://pbs.twimg.com/profile_images/1541617977543593984/ZX5MoOmr_normal.jpg",FALSE,"1568236026531041283",FALSE,"Writer. Jack of all sports. Recovering stage brat. Southwest Floridian. She/Her.
IG: joke_reflex
@hannahw@mastodon.scot","Sarasota, FL",0,0,0,0,0,156,513,10314,3,NA,"Current state of emergency in Manatee County, southwest Florida: Mandatory evacuations due to a leak in a pond atop a stack of phosphate mining waste. A breach would release nitrogen- and phosphorous-rich (and potentially radioactive) wastewater into the area, including Tampa Bay https://t.co/at0cO3ggwC"
"412","Manatee County, Florida officials are avoiding the elephant in the room: The millions of gallons of high nutrient wastewater they are pumping out of the leaking Piney Point reservoir is being dumped into Tampa Bay. The environmental impact could be devastating!. ","en",FALSE,"1379210109688147968",2021-04-05 23:11:29,"1379210109688147968","1181995520467832836","everyone",NA,"2019-10-09T18:12:04.000Z","AnAltarEgo","Neil Sherouse💔","https://t.co/2fvDnJw6c6","https://pbs.twimg.com/profile_images/1497039608550416384/PQAS3rv4_normal.jpg",FALSE,"1521510745191731200",FALSE,"6th gen. Floridian. Writer. Proud dad of @DrGBeth. Grandpa to Devante. End Trumpism. 🏳️‍🌈 BLM 🇺🇦. My new novel: https://t.co/l1SPbyGIXi","Central Florida",1,0,0,0,0,1629,1814,30377,4,NA,"Manatee County, Florida officials are avoiding the elephant in the room: The millions of gallons of high nutrient wastewater they are pumping out of the leaking Piney Point reservoir is being dumped into Tampa Bay. The environmental impact could be devastating!"
"413","Piney Point Live Updates: Potential second leak, more evacuated residents relocated  via @HeraldTribune. https   www heraldtribune com story news local manatee 2021 04 05 manatee county bradenton piney point live updates evacuations wastewater dumping tampa bay 7087765002","en",FALSE,"1379212021867118592",2021-04-05 23:19:05,"1379212021867118592","14453704","everyone",NA,"2008-04-20T18:20:08.000Z","kckitty","Leslie G. 🧐📣📚😸🍷🌷🏡",NA,"https://pbs.twimg.com/profile_images/451816766155399168/N0yiaP-h_normal.jpeg",FALSE,NA,FALSE,"Blue in a Red State. 2 Cousins were governors of Kansas: Bill Graves, (moderate) GOP, John W. Carlin, Dem. Also, my Mom was 1st female mayor of Salina, KS.","St. Joseph, MO",0,0,0,0,0,1024,137,262471,149,NA,"Piney Point Live Updates: Potential second leak, more evacuated residents relocated https://t.co/Qc1nubWrVH via @HeraldTribune"
"414","@WarrenEducators @CarolForden @srqgator1984 @VernBuchanan @TB_Times https://t.co/FXVpdBtF6L","qme",FALSE,"1379212738870804482",2021-04-05 23:21:56,"1379098390907195395","832457942","everyone","1109946914492084225","2012-09-19T03:25:47.000Z","lb_holly","lbholly",NA,"https://pbs.twimg.com/profile_images/2625473254/2psc2zex6xu1pspg9ncf_normal.jpeg",FALSE,NA,FALSE,"","Winter Park, FL",0,0,1,0,0,798,676,149637,4,NA,NA
"415","@VernBuchanan You are funded by the phosphate mining industry. Your largest contributor is Mosaic Co, which has more than 2 dozen phosphogypsum stacks, like Piney Point, leaking (Bartow 2019), collapsing (Mulberry 2016) and in various states of degradation.","en",FALSE,"1379214764350521347",2021-04-05 23:29:59,"1379098390907195395","1029700482955137024","everyone","20467163","2018-08-15T12:05:00.000Z","LuzElenaBueno1","Luz Elena Bueno",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg",FALSE,"1170345703786389511",FALSE,"","USA",0,0,1,0,0,24,126,247,0,NA,NA
"416","@VernBuchanan You are funded by the phosphate mining industry. Your largest contributor is Mosaic Co, which has more than 2 dozen phosphogypsum stacks, like Piney Point, leaking (Bartow 2019), collapsing (Mulberry 2016) and in various states of degradation.","en",FALSE,"1379214795979812868",2021-04-05 23:30:06,"1379098390907195395","1029700482955137024","everyone","20467163","2018-08-15T12:05:00.000Z","LuzElenaBueno1","Luz Elena Bueno",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg",FALSE,"1170345703786389511",FALSE,"","USA",0,0,0,0,0,24,126,247,0,NA,NA
"417","@VernBuchanan This was a ticking time bomb. Let’s get our s*** together. Jesus","en",FALSE,"1379217998901350403",2021-04-05 23:42:50,"1379098390907195395","262911587","everyone","20467163","2011-03-09T00:45:17.000Z","Cosonov","Rielly",NA,"https://pbs.twimg.com/profile_images/1208392917074763776/zGBFYjzR_normal.jpg",FALSE,NA,FALSE,"","Sarasota, FL",0,0,0,0,0,45,171,4054,3,NA,NA
"418","@WaywardComputer @VernBuchanan https://t.co/Fk6fChs6Jd","qme",FALSE,"1379230734167212032",2021-04-06 00:33:26,"1379098390907195395","1066872175","everyone","15093936","2013-01-06T22:25:59.000Z","SunnyBeach143","One Sunny Beach",NA,"https://pbs.twimg.com/profile_images/1181873705221345280/4wFT-ArY_normal.jpg",FALSE,"1289170998596521985",FALSE,"Hate is not welcome here","USA",0,0,0,0,0,115,550,8211,0,NA,NA
"419","RT @TRC288: Tampa, Florida - At the old Piney Point phosphate mine near the large reservoir in the Tampa Bay area north of Bradenton, a 77-…","en",FALSE,"1379232773320404992",2021-04-06 00:41:32,"1379232773320404992","1230134424081178630","everyone",NA,"2020-02-19T14:18:13.000Z","Tee58582770","Tee",NA,"https://pbs.twimg.com/profile_images/1537122660223799298/DDgmgdQ6_normal.jpg",FALSE,NA,FALSE,"Justice, Dignity and Freedom for all people ...I Didn't vote for Trump, My conscience is clear. 💙💙💙🇺🇸😎 #bluecrew ... Together we can make a 
difference.","Golden Isles of Georgia ",1,0,0,0,0,692,1382,15522,2,NA,"Tampa, Florida - At the old Piney Point phosphate mine near the large reservoir in the Tampa Bay area north of Bradenton, a 77-acre reservoir is daily leaking over 33 million gallons of wastewater onto the ground and into the water table. People are already evacuating. https://t.co/heDZYlr7Nj"
"420","RT @desderamona: “DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the ev…","en",FALSE,"1379233516634828802",2021-04-06 00:44:29,"1379233516634828802","738962621362118656","everyone",NA,"2016-06-04T05:16:33.000Z","KnudsenColleen","Colleen",NA,"https://pbs.twimg.com/profile_images/1497244806203863044/koRpauRS_normal.jpg",FALSE,"1424581371587022850",FALSE,"","United States",9,0,0,0,0,5900,6608,197636,117,NA,"“DeSantis is expected to give an update on the leak at 11am Sunday from the #Manatee County Emergency Center.”

“In the event of a catastrophic failure, DeSantis ordered every county in the state to prepare for a possible influx of evacuees.”

#PineyPoint
https://t.co/VTJaDhx4Zg"
"421","@VernBuchanan I can’t believe I keep voting for you. You have become a disgrace! You’ve known about this for a decade!","en",FALSE,"1379240119706738688",2021-04-06 01:10:44,"1379098390907195395","2539856415","everyone","20467163","2014-05-10T22:38:16.000Z","sbarndt3221","SteveB",NA,"https://pbs.twimg.com/profile_images/891405398024101888/s8_lBeoj_normal.jpg",FALSE,NA,FALSE,"",NA,0,0,0,0,0,26,257,1615,2,NA,NA
"422","@VernBuchanan @PeterSchorschFL You should have pushed to make this a Superfund site long ago","en",FALSE,"1379248575432044546",2021-04-06 01:44:20,"1379098390907195395","147390255","everyone","20467163","2010-05-24T01:13:11.000Z","tkweeks01","Terrie Weeks",NA,"https://pbs.twimg.com/profile_images/1611712828024422400/Zhz6jYTl_normal.jpg",FALSE,NA,FALSE,"RN, recovering attorney, environmental educator and rabble rouser",NA,0,0,1,0,0,196,409,5045,1,NA,NA
"423","#Florida @JoeBiden #redtide #greentide #radioactive
Tide @GovRonDeSantis @ScottforFlorida #CampaignFinancereform #RealEstate #floridatourism #environment
Piney Point Live Updates: Potential second leak, more evacuated residents relocated  via @HeraldTribune. https   www heraldtribune com story news local manatee 2021 04 05 manatee county bradenton piney point live updates evacuations wastewater dumping tampa bay 7087765002","en",FALSE,"1379261841373810688",2021-04-06 02:37:03,"1379261841373810688","251633588","everyone",NA,"2011-02-13T15:00:01.000Z","1nysportsfan","1nysportsfan ⚾️ 🏒 ⚽️ 🏀 🏈 🎾🥊🏄‍♂️🎶☕",NA,"https://pbs.twimg.com/profile_images/1612566904354361345/OE60EqUf_normal.jpg",FALSE,"1247988970069377024",FALSE,"Indie🇺🇸
Do good because of tomorrow.
Keep me where the light is.
NY🇺🇸 born & raised. DNA test soon
🇮🇪 🇩🇪 🇪🇸 🇺🇦 🇵🇷 Hispanic
European
Taino/African","Recalculating, New York, USA",0,0,1,0,0,1151,2866,106498,91,NA,"#Florida @JoeBiden #redtide #greentide #radioactive
Tide @GovRonDeSantis @ScottforFlorida #CampaignFinancereform #RealEstate #floridatourism #environment
Piney Point Live Updates: Potential second leak, more evacuated residents relocated https://t.co/yrkeVYrjwx via @HeraldTribune"
"424","@VernBuchanan Thank you Congressman. You are always there when your community needs you.","en",FALSE,"1379267915560718337",2021-04-06 03:01:11,"1379098390907195395","24826917","everyone","20467163","2009-03-17T02:52:29.000Z","carolwhitmore","carol whitmore","https://t.co/wGx5Hu7FqV","https://pbs.twimg.com/profile_images/1612654176026202112/mJGXF0dM_normal.jpg",FALSE,NA,FALSE,"personal page/ not government page",NA,0,0,3,0,0,924,1121,4820,8,"19e150d848908604",NA
"425","i’m not sure if y’all have heard about what’s happened in manatee county, florida, but it’s important. there’s been two leaks found in a wastewater lake and officials and engineers are currently pumping it into tampa bay water. cities around this area have been evacuated due to. ","en",FALSE,"1379269371890176003",2021-04-06 03:06:58,"1379269371890176003","2749849690","everyone",NA,"2014-08-22T01:24:22.000Z","PARANOIALlVE","allison",NA,"https://pbs.twimg.com/profile_images/1581549966220214272/Jqhv8-_c_normal.jpg",FALSE,"1523397993524736000",FALSE,"got you // 20","she/her ⁷/₇",5,1,9,1,0,4140,904,106093,115,NA,"i’m not sure if y’all have heard about what’s happened in manatee county, florida, but it’s important. there’s been two leaks found in a wastewater lake and officials and engineers are currently pumping it into tampa bay water. cities around this area have been evacuated due to"
