"","text","author_id","id","possibly_sensitive","created_at.x","conversation_id","reply_settings","lang","name","location","username","profile_image_url","protected","url","verified","created_at.y","description","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_bookmark_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","public_metrics.y_like_count","text_with_display_links","in_reply_to_user_id","reply.to.thread.no.term"
"260","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","862070103743107073","1814041441552769225",FALSE,2024-07-18 20:55:57,"1814041441552769225","everyone","en","Nancy Jordan","Charleston, SC","njordan2002","https://pbs.twimg.com/profile_images/1556617170230157314/oUxuCq5B_normal.jpg",FALSE,NA,FALSE,"2017-05-09T22:21:44.000Z","Rebellious 76 year old! It's lovely if you choose to follow me, but I don't respond to personal messages. I'm just here for information and support : )",NA,107,0,0,0,0,0,NA,872,1145,43483,0,116426,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"261","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1278697577379233792","1814041239177576683",FALSE,2024-07-18 20:55:09,"1814041239177576683","everyone","en","Mary Hess","Jacksonville, Florida","limelightonyou","https://pbs.twimg.com/profile_images/1278703239463043073/Yr-akufv_normal.jpg",FALSE,"https://t.co/YhTIulnvyI",FALSE,"2020-07-02T14:31:52.000Z","PhotographerforLife","1615048849562734594",107,0,0,0,0,0,NA,2223,5065,91703,6,17212,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"262","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1088576824915812352","1814041217153327303",FALSE,2024-07-18 20:55:04,"1814041217153327303","everyone","en","Cindy","Minnesota","changetocindy","https://pbs.twimg.com/profile_images/1130466325740916736/ocjMpdS1_normal.jpg",FALSE,NA,FALSE,"2019-01-24T23:18:34.000Z","Feisty Gramma! Mom to 8. Value Authenticity & Common Sense. #MMIW #hemp #cannabis #ClimateCrisis #StopLine3 #BLM #StopProject2025","1291193882210836480",107,0,0,0,0,0,NA,4068,3296,1000194,1,930348,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"263","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","720168056","1814041055345471622",FALSE,2024-07-18 20:54:25,"1814041055345471622","everyone","en","Abortion Rights🌈",NA,"stein_re","https://pbs.twimg.com/profile_images/1628329552219971584/yZ1JDa8B_normal.jpg",FALSE,NA,FALSE,"2012-07-27T13:36:05.000Z","Pronouns: youse guys, y’all, yinzer","1632368114158514177",107,0,0,0,0,0,NA,148,5000,8446,3,18708,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"264","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","114262742","1814040541908152506",FALSE,2024-07-18 20:52:23,"1814040541908152506","everyone","en","Guillermo Parra","Clearwater, FL","venepoetics","https://pbs.twimg.com/profile_images/1591468082672930819/7CMkrBj7_normal.jpg",FALSE,"https://t.co/2JmnkJCelw",FALSE,"2010-02-14T19:18:05.000Z","🇻🇪 🇺🇸 Poet & translator | Eleonora Requena (UDP, 2022) | Vicente Gerbasi (Black Square Editions, 2022) | José Antonio Ramos Sucre (Noemi Press, 2016)","1773439520395915293",107,0,0,0,0,0,NA,5225,3040,84052,82,192992,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"265","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1080666845282213890","1814039323639234786",FALSE,2024-07-18 20:47:32,"1814039323639234786","everyone","en","Sharon - My Vote.My Voice 💔",NA,"Midwest_Voter","https://pbs.twimg.com/profile_images/1636525360681476096/goj_Umw2_normal.jpg",FALSE,NA,FALSE,"2019-01-03T03:27:08.000Z","Identical twin, strong interest in politics. #DemVoice1 #OneVoice1 Z2 #LiveBlue2022 #ResistanceUnited, https://t.co/6HCedrAX3M",NA,107,0,0,0,0,0,NA,14533,10018,435943,8,696652,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"266","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","2402915880","1814038951923171728",FALSE,2024-07-18 20:46:04,"1814038951923171728","everyone","en","φαυʅ 🇺🇦 #wtpEARTH ₁₃₇ #wtpGOTV24 ₁₃₇","🌐 ᗯOᖇᒪᗪᗯIᗪE 🌐 ᗩᗰᑭᒪIᖴIEᗪ 🌐","PaulDereume","https://pbs.twimg.com/profile_images/1696585084734935041/ZxXqLIut_normal.jpg",FALSE,"https://t.co/CnwFVJ0oe7",FALSE,"2014-03-22T08:19:13.000Z","#𝙎𝙡𝙖𝙫𝙖𝙐𝙠𝙧𝙖𝙞𝙣𝙚
  #𝙎𝙖𝙫𝙚𝙏𝙝𝙚𝘽𝙚𝙚𝙨
   #𝙬𝙩𝙥𝙂𝙊𝙏𝙑24
    #𝙬𝙩𝙥𝙀𝘼𝙍𝙏𝙃
     #𝘾𝙞𝙣𝙚𝙢𝙖
     #𝙈𝙪𝙨𝙞𝙘
      #𝘼𝙧𝙩",NA,107,0,0,0,0,0,NA,136582,138147,209209,110,255681,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"267","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","3416830186","1814038237196824751",FALSE,2024-07-18 20:43:13,"1814038237196824751","everyone","en","Janice Spencer Smith","Dunedin, FL","JaniceSpencerS1","https://pbs.twimg.com/profile_images/1206756576683581440/hJjtvn_q_normal.jpg",FALSE,NA,FALSE,"2015-08-12T02:35:29.000Z","Photography Enthusiast. Traveler. Nature Lover. Environmentalist.",NA,107,0,0,0,0,0,NA,1343,470,10209,0,461069,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"268","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1649856095379152900","1814037418346959313",FALSE,2024-07-18 20:39:58,"1814037418346959313","everyone","en","TRUMPS PROJECT 2025 AXES THE FDIC","Temporarily Occupied Moscow","PatriotKisses","https://pbs.twimg.com/profile_images/1786759795942326272/ZFpnX10n_normal.jpg",FALSE,"https://t.co/g18PnUbyu4",FALSE,"2023-04-22T19:22:18.000Z","https://t.co/vlYsogu9tT","1782817969136939266",107,0,0,0,0,1,NA,3904,7496,67623,9,68649,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"269","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","425133057","1814037322494804238",FALSE,2024-07-18 20:39:35,"1814037322494804238","everyone","en","Dez2u 🇺🇸 🇩🇪💜🏳️‍🌈🏳️‍⚧️","Florida ","dezhentz","https://pbs.twimg.com/profile_images/1340156539148128257/VOArfrmi_normal.jpg",FALSE,NA,FALSE,"2011-11-30T16:09:23.000Z","#RidingWithBidenHarris2024  #resist #medicalmarijuana #DoctorWho #BLM #ChronicIllness #POTS 🏳️‍🌈🏳️‍⚧️  #PROCHOICE #BanAssaultWeapons","1708480793083814114",107,0,0,0,0,0,NA,3779,5056,239642,5,766265,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"270","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1142247008364896261","1814037298746724364",FALSE,2024-07-18 20:39:29,"1814037298746724364","everyone","en","KLF",NA,"KLF00383321","https://pbs.twimg.com/profile_images/1144040636674400261/hDsy5swf_normal.jpg",FALSE,NA,FALSE,"2019-06-22T01:44:43.000Z","Retired teacher; registered Independent since 1972",NA,107,0,0,0,0,0,NA,842,784,123272,2,587846,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"271","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1325621919190708225","1814036338729210218",FALSE,2024-07-18 20:35:40,"1814036338729210218","everyone","en","Matt Bartruff",NA,"MattBartruff","https://pbs.twimg.com/profile_images/1582620226415300610/zEayHDHH_normal.jpg",FALSE,"https://t.co/h86Jccm8NL",FALSE,"2020-11-09T02:12:42.000Z","Vote like democracy depends on it.","1815825219988381963",107,0,0,0,0,0,NA,1641,2139,52081,0,108845,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"272","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1637572624111874048","1814036322601886184",FALSE,2024-07-18 20:35:37,"1814036322601886184","everyone","en","SS",NA,"SS2719942032638","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,NA,FALSE,"2023-03-19T21:52:01.000Z","",NA,107,0,0,0,0,0,NA,2168,3963,79536,3,290819,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
"273","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1541879467722825735","1814036041600491675",FALSE,2024-07-18 20:34:30,"1814036041600491675","everyone","en","Dr. Regina Michele, J.D. 🐝💛#🟦🟧🥃🪷","Earth","Chiangel1984","https://pbs.twimg.com/profile_images/1815250395796500481/5oOHKp4C_normal.jpg",FALSE,"https://t.co/SHnp8XQUZB",FALSE,"2022-06-28T20:22:03.000Z","Voting Democratic since 1980. No Lists or DMs please! #StillWithHer, #BidenHarris2024",NA,107,0,0,0,0,0,NA,8970,4443,496355,8,843332,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA
