"","text","id","reply_settings","created_at.x","lang","possibly_sensitive","in_reply_to_user_id","conversation_id","author_id","location","username","url","name","created_at.y","verified","pinned_tweet_id","profile_image_url","description","protected","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"568","The water is more brown than it was last week, but the beach is FULL of tourists up at Bean Point on #AnnaMariaIsland . @ManateeGov and cities have been cleaning up fish killed by #redtide since they started washing up on shore. I think more respiratory effects, I'll report back. https://t.co/6Ms6vHNey3","1423732965499092996","everyone",2021-08-06 19:49:25,"en",FALSE,NA,"1423732965499092996","855611885164654593","Bradenton, FL","Reportographer",NA,"Jesse Mendoza","2017-04-22T02:39:04.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg","I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!",FALSE,"07d9d5f3c4480000",1,0,1,0,0,255,247,256,8
"569","⚠️(RED TIDE)⚠️ Manatee &amp; Sarasota Counties are being hit hard by red tide.  Here are a few photos of Bradenton Beach before &amp; after red tide developed. 

*I'll be posting a satellite view &amp; red tide update for the Gulf Coast tomorrow (Wednesday) https://t.co/tJVy4dKJJs","1425259666334957571","everyone",2021-08-11 00:55:59,"en",FALSE,NA,"1425259666334957571","1452715530","Tampa, FL","weatherbryan",NA,"Bryan Bennett","2013-05-23T23:11:40.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1376726005419761670/kYF7H8db_normal.jpg","Meteorologist, AMS Certified, Emmy awards for coverage of Hurricane Sandy & Irene, Undergrad degree from GT, Graduate degree from MS State.",FALSE,"224d8d4e6da92f36",10,3,19,2,0,3455,695,16979,150
"570","@weatherbryan Aw jeez, there goes our beach. 😞
Thanks for the updates Bryan, as always 👍","1425299428303380483","everyone",2021-08-11 03:33:59,"en",FALSE,"1452715530","1425259666334957571","299447855","Winnipeg, MB, Canada","AKalicinski","https://t.co/2IjOwwYjOt","andrew kalicinski 🇨🇦🇺🇦","2011-05-16T03:14:12.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/658235480803151872/w3ltYcqY_normal.jpg","I build stuff. Well I don't build it, I simply envision it and make it happen. #engineer #traveller",FALSE,NA,0,0,0,0,0,107,128,2076,7
"571","@weatherbryan @MRMasferrer 😭😭😭😭","1425444491687833606","everyone",2021-08-11 13:10:24,"und",FALSE,"1452715530","1425259666334957571","4230938057",NA,"ElkeHollings",NA,"Vote For Democrats 🇺🇸","2015-11-20T01:57:23.000Z",FALSE,"1540730044754153472","https://pbs.twimg.com/profile_images/909486558276763649/VzQ45wg3_normal.jpg","Duke 🌈 and Luna just doing what she can to make the world a better place.... oh and to get more treats each day. Mastodon @VOTEFORDEMOCRATS@ohai.social",FALSE,NA,0,0,0,0,0,2418,5003,966896,10
"572","@weatherbryan @MRMasferrer What are our leaders doing about Florida’s environmental failures?  Where’s DeSantis? Did he head for Vegas yet?","1425449009032925187","everyone",2021-08-11 13:28:21,"en",FALSE,"1452715530","1425259666334957571","15561539","Florida, USA","ced25",NA,"ced25","2008-07-23T13:13:01.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1008857484025647104/LHKuzF3c_normal.jpg","recently referred to as a “radical left agitator” lol. Something to aspire to.",FALSE,NA,0,0,1,0,0,104,299,4319,1
"573","Bout tired of this red tide","1425884331956973576","everyone",2021-08-12 18:18:11,"en",FALSE,NA,"1425884331956973576","282250094","bradenton, Florida","90sWavyEstWerch",NA,"Wireless","2011-04-14T21:09:08.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1204449855160107009/gNroJFyK_normal.jpg","",FALSE,"00512e800f6ac9b5",0,0,0,0,0,272,273,7373,1
"574","Red tide levels are the lowest in weeks around Anna Maria Island, new water samples show

Great news from @RBallogg

https://t.co/jw9TCB4U3K","1427703768074924037","everyone",2021-08-17 18:47:58,"en",FALSE,NA,"1427703768074924037","1697808410",NA,"RCCallihan","https://t.co/lvv5hrbF92","Ryan Callihan","2013-08-25T01:02:52.000Z",TRUE,NA,"https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com",FALSE,"008338532a26abed",4,1,8,0,0,1382,1186,6520,30
"575","@RCCallihan @RBallogg I live out here with no issues","1427831563975372801","everyone",2021-08-18 03:15:47,"en",FALSE,"1697808410","1427703768074924037","24826917",NA,"carolwhitmore","https://t.co/wGx5Hu7FqV","carol whitmore","2009-03-17T02:52:29.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1612654176026202112/mJGXF0dM_normal.jpg","personal page/ not government page",FALSE,NA,0,0,0,0,0,925,1121,4820,8
"576","When you’re under a radioactive contaminated Phosphogypsum stack making a #TikTok #pineypoint #redtide #fishkill. 

Yes red tide is a natural occurrence, But don’t buy the red herring. Our nutrient contaminants supercharge it making it worse than ever. @FoEverglades https://t.co/NaVgNopYXQ","1429174839626055684","everyone",2021-08-21 20:13:29,"en",FALSE,NA,"1429174839626055684","3009415727","Miami, FL","kenforflorida",NA,"Ken Russell","2015-02-01T05:57:29.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1522166119313944580/pbRU-8gC_normal.jpg","Small business owner turned community organizer who became a Miami City Commissioner.",FALSE,"0c1a08352c944000",2,2,9,0,0,16819,4660,9618,130
"577","@kenforflorida @FoEverglades Awesome. I'm laughing so hard 🤣😂🤣😂🤣 too cool and so true. Although since the make fertilizer the jury is out on if they caused it too.","1429196012938268683","everyone",2021-08-21 21:37:37,"en",FALSE,"3009415727","1429174839626055684","1208824984002605058","Hallandale Beach, FL","MarcosPena1961","https://t.co/CmXVM45uA9","Marcos Pena","2019-12-22T19:02:08.000Z",FALSE,"1321637559701745665","https://pbs.twimg.com/profile_images/1516856079002517504/ijEtHSxT_normal.jpg","",FALSE,"253e07b9636d0061",0,0,1,0,0,120,448,6555,0
"578","@realTuckFrumper Death DeSantis, is not very popular at all down here, and let's not forget his poor handling of the red tide disaster we had","1431760398504579078","everyone",2021-08-28 23:27:34,"en",FALSE,"55060090","1431683006318579712","1280565990489829376","Bradenton, FL","jill_rovner",NA,"Jill Rovner","2020-07-07T18:15:36.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1412216331353608197/ykz_EdBd_normal.jpg","Never Trumper, patriotic America, who loves my country animal lover atheist believes in science",FALSE,"fe2f57acdd2dad03",0,0,3,0,0,66,128,1164,0
"579","Dead fish rom red tide today from wind shift. Lots of coughing on the beach. @ Anna Marie Island, FL, USA https://t.co/gedZHST17Y","1452647733844656136","everyone",2021-10-25 14:46:23,"en",FALSE,NA,"1452647733844656136","127997580","Hampstead, MD","tduff951",NA,"Tim Duff","2010-03-30T20:33:47.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/2727185272/9d2104bc065c23335ecf8610042fb2dd_normal.jpeg","",FALSE,"19e150d848908604",0,0,0,0,0,154,813,4114,3
"580","Walking penis @SenRickScott:
-Fined $1.7B for running the largest Medicare fraud in history
-With Rubio, took millions from Big Sugar to relax waste regulations, leading to FL's worst-ever Red Tide outbreak
-Doubled Middle America's standard deduction
pRICK SCOTT should resign. https://t.co/8SBzW51zsn https://t.co/jvMydOQwU0","1524781648834965506","everyone",2022-05-12 16:00:48,"en",FALSE,NA,"1524781648834965506","18290820","BUF and SRQ, USA","buf2srq2","https://t.co/qPCc6C7Uwh","Jay Barker 🇺🇲 🌊 🇺🇦","2008-12-21T19:09:31.000Z",FALSE,"1551357406147481602","https://pbs.twimg.com/profile_images/1541044638886367235/_zyFOIoT_normal.jpg","I engineer and build stuff. Married to @buf2srq. Beaches, biking, Boston Terriers. PfizerizedX5. #AbolishTheFilibuster #BlackLivesMatter #LGBT #M4A #BillsMafia",FALSE,"008338532a26abed",13,0,11,0,0,5157,5195,38052,6
"581","Here's the two-eyed walking penis, responsible for the largest Medicare fraud in US history and the largest Red Tide outbreak in Florida history, holding kindergarten pictures and whining about formula shortages caused by trump's USMCA ""deal"" and GOP-favored business monopolies. https://t.co/oYHGAiD212","1526996438261059584","everyone",2022-05-18 18:41:35,"en",FALSE,NA,"1526996438261059584","18290820","BUF and SRQ, USA","buf2srq2","https://t.co/qPCc6C7Uwh","Jay Barker 🇺🇲 🌊 🇺🇦","2008-12-21T19:09:31.000Z",FALSE,"1551357406147481602","https://pbs.twimg.com/profile_images/1541044638886367235/_zyFOIoT_normal.jpg","I engineer and build stuff. Married to @buf2srq. Beaches, biking, Boston Terriers. PfizerizedX5. #AbolishTheFilibuster #BlackLivesMatter #LGBT #M4A #BillsMafia",FALSE,"008338532a26abed",286,58,756,19,0,5157,5195,38052,6
"582","@buf2srq2 https://t.co/e98uhAHBfT","1526997761878798336","everyone",2022-05-18 18:46:51,"qme",TRUE,"18290820","1526996438261059584","97130088",NA,"MyNameIsHuman77",NA,"Penny","2009-12-16T04:00:15.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/378800000140786476/f70d8e284f90a518dc1775951320b62f_normal.jpeg","A Rat Rod Rider 😎✌️🌳",FALSE,NA,0,0,0,0,0,279,754,14315,9
"583","@buf2srq2 you don't have to look too closely to see the monster from Pan's Labyrinth","1527002373142769665","everyone",2022-05-18 19:05:10,"en",FALSE,"18290820","1526996438261059584","2332459538","Cali somewhere","dragon_tamer90","https://t.co/Gw3vXK9oT9","ch3strr aka chestr 🇺🇦","2014-02-07T21:56:58.000Z",FALSE,"1587119827906224128","https://pbs.twimg.com/profile_images/1320845510240944128/sbwqjgu2_normal.jpg","32 variety streamer on Twitch. https://t.co/1Ce617L9hN https://t.co/FrbmwFeb7A… https://t.co/0MPbhO9Cr6
https://t.co/GTIVrN9zOc",FALSE,NA,0,0,2,0,0,108,332,9814,1
"584","@buf2srq2 🤣😂","1527005856914878464","everyone",2022-05-18 19:19:01,"und",FALSE,"18290820","1526996438261059584","1493661785479540738",NA,"dwinfrey731",NA,"dwinfrey73 🇺🇦🌻","2022-02-15T19:01:46.000Z",FALSE,"1543335529562791936","https://pbs.twimg.com/profile_images/1493687787425435650/9WxWs2R3_normal.jpg","Fighting to save our democracy",FALSE,NA,0,0,1,0,0,759,3498,172990,0
"585","@buf2srq2 Rick ""I can take the 5th 75 times at a deposition in 2000"" Scott. You can run your mouth when you want to. You voted yes to USMCA, you ought to know what was in it. Decertify PA election now that Dr. Oz lost (was it stolen from him?)","1527009955190034432","everyone",2022-05-18 19:35:18,"en",FALSE,"18290820","1526996438261059584","1499385405954830339",NA,"MovedLikeHarlow",NA,"J.Alan. Abell","2022-03-03T14:05:48.000Z",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","",FALSE,NA,0,0,3,0,0,7,98,931,0
"586","@buf2srq2 @AnnMB48 So yes tax is the poor, end Medicaid and of course eradicate Medicare as a solution. This guy is one sick puppy","1527010077999349763","everyone",2022-05-18 19:35:47,"en",FALSE,"18290820","1526996438261059584","15338024","Chicago, IL","pedavi","https://t.co/0LdOEXosl4","Paul-E-D","2008-07-07T02:40:16.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1531977218917818372/LvqBUhB7_normal.jpg","Poli Sci Guy. The problems are real and we must confront them. Haight Ashbury for 15 years. Chicago now. Empath. #resist #participate #recoveryposse #phish",FALSE,NA,0,0,3,0,0,741,1555,18844,7
"587","@buf2srq2 You broke me at “two-eyes walking penis.” 🤣🤣💀","1527012998497587200","everyone",2022-05-18 19:47:24,"en",FALSE,"18290820","1526996438261059584","994302670750953473","Oregon, USA","Choocharoo",NA,"Ch000ch","2018-05-09T19:46:44.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1500627042261368832/6dqNL25u_normal.jpg","probably just cranky",FALSE,NA,0,0,2,0,0,1,88,178,0
"588","@buf2srq2 @politicalblond Rick Scott of course","1527024844298145799","everyone",2022-05-18 20:34:28,"en",FALSE,"18290820","1526996438261059584","29524966","Orlando, FL","JacquelineLM",NA,"Jackie Blue","2009-04-07T19:44:28.000Z",FALSE,"1604560692199186437","https://pbs.twimg.com/profile_images/1331278145782231042/eBG67h2l_normal.jpg","I❤️Disney I am President of my local Democratic Club The time is now to save our Democracy  Join your Democratic club🌊🌊🌊 🚫MAGA #WeAreStrongerTogether",FALSE,NA,0,0,3,0,0,11611,11601,75296,11
"589","@buf2srq2 #TEWP 😂","1527029880688283649","everyone",2022-05-18 20:54:29,"und",FALSE,"18290820","1526996438261059584","121957461",NA,"LaurenceMB8",NA,"Larry Brown","2010-03-11T04:17:18.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/713038793012424704/FbBx2sW-_normal.jpg","",FALSE,NA,0,0,1,0,0,86,841,1007,0
"590","@buf2srq2 Look at all the old white men.  Has to be a meeting of Republican Congress.","1527033212400115712","everyone",2022-05-18 21:07:43,"en",FALSE,"18290820","1526996438261059584","1463664412280045570","Enterprise","RiseUp16591469",NA,"RiseUp!","2021-11-25T00:26:17.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1550539179225862145/up0JHaB1_normal.jpg","Liberal lesbo fed up with all things MAGA/GOP. #ALLBLUE22 #Roevember",FALSE,NA,0,2,8,0,0,169,350,3459,0
"591","@buf2srq2 I lived there during his tenure. I can’t tell you how much I hate this creep.  He got rich from ripping off the Govt when he should have been sent to jail.  He refused Fed funds to help offset the cost of ACA.  My health insurance was $975 a mo w/a $7K deductible. I left in 2018.","1527036142201163781","everyone",2022-05-18 21:19:21,"en",FALSE,"18290820","1526996438261059584","848564135541473281","Puerto Vallarta, MX ","heathen_godless",NA,"Godless Heathen","2017-04-02T15:53:50.000Z",FALSE,"1296156505125695488","https://pbs.twimg.com/profile_images/1052030506722844673/GeYannvE_normal.jpg","Atheist gay chick 🏳️‍🌈 I will spend the rest of my life working against anyone who supported the Big Lie. Democracy will be restored. No #FBR",FALSE,NA,0,1,1,0,0,799,1781,16513,6
"592","@buf2srq2 And two-eyed walking penis is awesome!  I’m dying laughing but also crying cuz he’s such a DICK and now he’s a damn Senator.","1527036652127866880","everyone",2022-05-18 21:21:23,"en",FALSE,"848564135541473281","1526996438261059584","848564135541473281","Puerto Vallarta, MX ","heathen_godless",NA,"Godless Heathen","2017-04-02T15:53:50.000Z",FALSE,"1296156505125695488","https://pbs.twimg.com/profile_images/1052030506722844673/GeYannvE_normal.jpg","Atheist gay chick 🏳️‍🌈 I will spend the rest of my life working against anyone who supported the Big Lie. Democracy will be restored. No #FBR",FALSE,NA,0,0,2,0,0,799,1781,16513,6
"593","@buf2srq2 This guy is an elected official?  How?","1527041955263172608","everyone",2022-05-18 21:42:27,"en",FALSE,"18290820","1526996438261059584","1699528106",NA,"KingBhive","https://t.co/Zt62Y1WNTi","King B","2013-08-25T15:49:03.000Z",FALSE,"1279484854984339456","https://pbs.twimg.com/profile_images/1503577078590967808/GK6Y-h8-_normal.jpg","The hive is where the heart is.",FALSE,NA,0,2,4,0,0,58,296,7570,2
"594","@buf2srq2 Those trade deals… so beneficial. He left with a record deficit but he will tell you immediately just how much those deals raked in lol","1527046258145120256","everyone",2022-05-18 21:59:33,"en",FALSE,"18290820","1526996438261059584","1003112966034579456","Mars of which the moon is part","STurdferguson",NA,"Terd Ferguson","2018-06-03T03:15:42.000Z",FALSE,"1569041644410007553","https://pbs.twimg.com/profile_images/1377188735024910346/m9YVVFhs_normal.jpg","Windmill sound cancer survivor",FALSE,NA,0,0,6,0,0,107,9,13363,0
"595","@buf2srq2 https://t.co/z7063AxySO","1527046364424716298","everyone",2022-05-18 21:59:59,"qme",FALSE,"18290820","1526996438261059584","1415657050831458305",NA,"Notyour99585120",NA,"Khetti_Satha","2021-07-15T12:58:49.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1428021471348240393/sshmW6_Y_normal.jpg","",FALSE,NA,0,0,0,0,0,72,911,4164,0
"596","@buf2srq2 @TheBaxterBean Be nice if we could import it like we use too!","1527046400030253060","everyone",2022-05-18 22:00:07,"en",FALSE,"18290820","1526996438261059584","16226417","Blue Dot in very red Alabama","ceejay410",NA,"Carrie 🇺🇸🇺🇦","2008-09-10T19:25:06.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/973396842707857408/0ZeN2rs3_normal.jpg","Ret Military Wife,Mom,Gram, NO DMs, “Stand for the truth ,reject the lies” #WeWontGoBack,pro choice bc I’m pro life 🌻 Proud Southern Dem.",FALSE,NA,0,0,4,0,0,15430,8084,91458,85
"597","@MaryAnd94256943 @buf2srq2 🫃It’s Birthing Person.🫃

Who just gave a speech about refunding the police? That’s going to work really good for those minorities.

That would be that racist warmonger named Biden https://t.co/ebuJIOvMG7","1527046976256282630","everyone",2022-05-18 22:02:24,"en",FALSE,"1359259626038980608","1526996438261059584","1415657050831458305",NA,"Notyour99585120",NA,"Khetti_Satha","2021-07-15T12:58:49.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1428021471348240393/sshmW6_Y_normal.jpg","",FALSE,NA,0,1,0,0,0,72,911,4164,0
"598","@buf2srq2 What a moron...","1527047214752841728","everyone",2022-05-18 22:03:21,"en",FALSE,"18290820","1526996438261059584","239390855",NA,"MarRad1971",NA,"Livin & Rockin","2011-01-17T14:25:57.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1578022756062330880/fxBUJLE0_normal.jpg","Cali born & breed, Navy Vet, Married with 2 great kids. Love Music, Clemson, Panthers and thinking with my brain. #LivingMyBestLife",FALSE,NA,0,0,0,0,0,257,1225,15565,7
"599","@buf2srq2 Mr Clean wants his fifteen minutes of fame!","1527047230699479041","everyone",2022-05-18 22:03:25,"en",FALSE,"18290820","1526996438261059584","1139575678125432834",NA,"William19910578",NA,"William Patton","2019-06-14T16:49:48.000Z",FALSE,NA,"https://pbs.twimg.com/profile_images/1531237927237337090/qvJVzJ7x_normal.jpg","Father, Independent Voter and devoted Patriot!🇺🇦💙🏳️‍🌈",FALSE,NA,0,0,2,0,0,919,190,36664,1
