"","text","id","reply_settings","possibly_sensitive","created_at.x","lang","author_id","conversation_id","in_reply_to_user_id","created_at.y","name","username","location","description","protected","url","pinned_tweet_id","profile_image_url","verified","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"1891","RT @RCCallihan: Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was r…","1205251858417278977","everyone",FALSE,2019-12-12 22:23:30,"en","2351280776","1205251858417278977",NA,"2014-02-19T07:14:34.000Z","Ryan Ballogg","RBallogg","Florida, USA","writing || curating the curious || news reporter and feature writer @BradentonHerald || Tips: rballogg@bradenton.com",FALSE,"https://t.co/Xbnfh9bNI5",NA,"https://pbs.twimg.com/profile_images/1247156445260505088/S21JXarc_normal.jpg",FALSE,5,0,0,0,0,NA,382,575,1866,15,"Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was rescued last month near Captiva Island and is recovering in downtown Bradenton with @BishopScienceFL. @urbanmark2014 has the story.

https://t.co/gdCu25KYAM"
"1892","RT @RCCallihan: Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was r…","1205296556498403334","everyone",FALSE,2019-12-13 01:21:07,"en","349049976","1205296556498403334",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,5,0,0,0,0,NA,3103,1910,76258,120,"Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was rescued last month near Captiva Island and is recovering in downtown Bradenton with @BishopScienceFL. @urbanmark2014 has the story.

https://t.co/gdCu25KYAM"
"1893","RT @RCCallihan: Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was r…","1205389255117279232","everyone",FALSE,2019-12-13 07:29:28,"en","1102948697388867585","1205389255117279232",NA,"2019-03-05T15:07:16.000Z","MacFarlane Park Media Center","MacfarlaneMedia",NA,"Telling the stories of MacFarlane Park Elementary Magnet's Library and defending the rights of our students to read, learn, and LIVE.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1422354426547908611/uq7y9Zog_normal.jpg",FALSE,5,0,0,0,0,NA,239,391,2262,3,"Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was rescued last month near Captiva Island and is recovering in downtown Bradenton with @BishopScienceFL. @urbanmark2014 has the story.

https://t.co/gdCu25KYAM"
"1894","#RedTide Sends #Manatee to Bradenton Rehabilitation Habitat -  #marinelife. http   satiregaming com 2019 12 12 red tide sends manatee to bradenton rehabilitation habitat","1205502996408352771","everyone",FALSE,2019-12-13 15:01:26,"en","491451140","1205502996408352771",NA,"2012-02-13T17:06:12.000Z","Kobee Manatee®","KobeeManatee","Florida","Hi!  I'm a West Indian manatee and I'm also called Florida Manatee! Get more updates here: https://t.co/rphtIgOlyh",FALSE,"http://t.co/YMrzQZZFV0",NA,"https://pbs.twimg.com/profile_images/466621926626975744/tDF7wAZT_normal.jpeg",FALSE,0,0,0,0,0,NA,2300,2988,21100,128,"#RedTide Sends #Manatee to Bradenton Rehabilitation Habitat - https://t.co/E44COHwhzq #marinelife"
"1895","RT @RCCallihan: Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was r…","1206960221962330113","everyone",FALSE,2019-12-17 15:31:55,"en","83885048","1206960221962330113",NA,"2009-10-20T17:14:09.000Z","The Bishop Museum of Science and Nature","BishopScienceFL","Bradenton, FL","Also home to the Planetarium and Parker Manatee Rehabilitation Habitat. From the prehistoric to the present, there's something for everyone! Come find your WOW!",FALSE,"https://t.co/dKAhWAg5HK",NA,"https://pbs.twimg.com/profile_images/1115993913351974913/QbOJuyze_normal.png",FALSE,5,0,0,0,0,NA,10186,1576,15579,279,"Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was rescued last month near Captiva Island and is recovering in downtown Bradenton with @BishopScienceFL. @urbanmark2014 has the story.

https://t.co/gdCu25KYAM"
"1896","As #DemDebate candidates lay out their #climate plans, Manatee County might be facing its own environmental crisis: the organism that causes #redtide was detected off the coast:  . https   www baynews9 com fl tampa news 2019 11 15 red tide detected in manatee county  water remains clear. https   twitter com BN9 status 1217276383585603585 video 1","1217276383585603585","everyone",FALSE,2020-01-15 02:44:40,"en","17308428","1217276383585603585",NA,"2008-11-11T12:03:53.000Z","Spectrum Bay News 9","BN9","Tampa Bay area","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.",FALSE,"http://t.co/j3OZJEwDmE",NA,"https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,1,0,1,0,0,NA,384435,443,144237,1747,"As #DemDebate candidates lay out their #climate plans, Manatee County might be facing its own environmental crisis: the organism that causes #redtide was detected off the coast: https://t.co/qO2pSnNAxO https://t.co/oaMQYtyAJ0"
"1897","RT @BN9: As #DemDebate candidates lay out their #climate plans, Manatee County might be facing its own environmental crisis: the organism t…","1217276933244932096","everyone",FALSE,2020-01-15 02:46:51,"en","1066254414","1217276933244932096",NA,"2013-01-06T17:40:57.000Z","Veronica Zebrowski","VeronicaZeb",NA,"",FALSE,NA,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,1,0,0,0,0,NA,36,235,11242,0,"As #DemDebate candidates lay out their #climate plans, Manatee County might be facing its own environmental crisis: the organism that causes #redtide was detected off the coast: https://t.co/qO2pSnNAxO https://t.co/oaMQYtyAJ0"
"1898","#RedTide Sends #Manatee to Bradenton Rehabilitation Habitat -  #marinelife. http   satiregaming com 2019 12 12 red tide sends manatee to bradenton rehabilitation habitat","1221447941015199746","everyone",FALSE,2020-01-26 15:00:57,"en","491451140","1221447941015199746",NA,"2012-02-13T17:06:12.000Z","Kobee Manatee®","KobeeManatee","Florida","Hi!  I'm a West Indian manatee and I'm also called Florida Manatee! Get more updates here: https://t.co/rphtIgOlyh",FALSE,"http://t.co/YMrzQZZFV0",NA,"https://pbs.twimg.com/profile_images/466621926626975744/tDF7wAZT_normal.jpeg",FALSE,1,0,0,0,0,NA,2300,2988,21100,128,"#RedTide Sends #Manatee to Bradenton Rehabilitation Habitat - https://t.co/E44COHwhzq #marinelife"
"1899","RT @KobeeManatee: #RedTide Sends #Manatee to Bradenton Rehabilitation Habitat - https://t.co/E44COHwhzq #marinelife","1221460883861311489","everyone",FALSE,2020-01-26 15:52:23,"en","141009810","1221460883861311489",NA,"2010-05-06T23:33:58.000Z","Earth Soldier Lifestyle","imagine_garden","VA","""My grandmothers' ingenuity overcame gender discrimination and economic exploitation in a hostile society to prove their genius."" #earthsoldierbook
E.S.C.S",FALSE,NA,"1188761882456395776","https://pbs.twimg.com/profile_images/979327429817913344/-HoLoyzn_normal.jpg",FALSE,1,0,0,0,0,NA,7298,1394,375808,61,"#RedTide Sends #Manatee to Bradenton Rehabilitation Habitat - https://t.co/E44COHwhzq #marinelife"
"1900","Relax

#wow #wowclassic #worldofwarcraft #relax #chill #unchosenOne #redtide #sarasota #longboatkey #pitviper #twitch #streamer . https   www instagram com p B zlTwTlRIP","1248639377930158082","everyone",FALSE,2020-04-10 15:50:00,"en","808514575834423296","1248639377930158082",NA,"2016-12-13T03:31:11.000Z","UptempoTV","uptempo_tv","E. Delaware Ave- ","Amouranth says I look like her uncle.

Streamer, tag team partners with the BMF on the planet, Boogie Noyce.",FALSE,"https://t.co/G8qqZMTWSt",NA,"https://pbs.twimg.com/profile_images/1087782979848544260/am-RDehE_normal.jpg",FALSE,0,0,0,0,0,NA,13,4,975,1,"Relax

#wow #wowclassic #worldofwarcraft #relax #chill #unchosenOne #redtide #sarasota #longboatkey #pitviper #twitch #streamer https://t.co/9bfABktaul"
"1901","After researchers initially saw no signs of #redtide algae blooming along our coasts, @MyFWC reported red tide offshore of Anna Maria Island. 
. https   www bradenton com news local article243460161 html","1274031943059791874","everyone",FALSE,2020-06-19 17:31:00,"en","86991022","1274031943059791874",NA,"2009-11-02T17:52:52.000Z","Environment Florida","EnvFL","Florida, USA","Environment Florida, a project of Environment America, is a policy and action group with one mission: to build a greener, healthier world.",FALSE,"http://t.co/CMMJLeRuh5",NA,"https://pbs.twimg.com/profile_images/1024348719229984768/_LDeR7uL_normal.jpg",FALSE,1,0,1,0,0,NA,3223,789,3135,150,"After researchers initially saw no signs of #redtide algae blooming along our coasts, @MyFWC reported red tide offshore of Anna Maria Island. 
https://t.co/S2pnpdPxIp"
"1902","Darwin Brewing Company in Bradenton, Florida needs to get rid of thousands of pounds of soggy barley:  #industrialwater #redtide. https   www wwdmag com industrial water brewing company uses spent grain tackle red tide","1303343028736851969","everyone",FALSE,2020-09-08 14:42:47,"en","347926119","1303343028736851969",NA,"2011-08-03T15:58:26.000Z","Wastewater Digest","WWDMag",NA,"Wastewater Digest has all the knowhow and insights for wastewater professionals.",FALSE,"https://t.co/yEPmJKYxcm","1611415925655314432","https://pbs.twimg.com/profile_images/1611412109790691330/0JYqEfuY_normal.png",FALSE,0,0,0,0,0,NA,5211,583,6945,112,"Darwin Brewing Company in Bradenton, Florida needs to get rid of thousands of pounds of soggy barley: https://t.co/oy2ru4E8NP #industrialwater #redtide"
"1903","@ABC7SWFL Huge wastewater spill piney point rd palmetto hrq holdings 
Will have to release 480 mil gals of toxic waste water to port manatee to be released tues?? Were already seeing #dead fish &amp; #redtide! RU fking kidding!!! @Potus @EPAwater  #florida @GovRonDeSantis. ","1376844721264287747","everyone",FALSE,2021-03-30 10:32:16,"en","135536498","1376844721264287747","53114540","2010-04-21T15:38:56.000Z","Actionnow🇺🇸☮️💧🐳🌈🗽🌻🕊🇺🇦🌊 Bluewave","ActionNow1","Let me know if following gqp😡","Democracy almost ripped away & still in jeopardy!
We must all care no matter party must do better for Our Country & World 🌎it's all we have Stop The Madness!😡",FALSE,NA,"1454629186295959554","https://pbs.twimg.com/profile_images/1353047666779938816/cJvhqLPT_normal.jpg",FALSE,0,0,0,0,0,NA,2798,3802,40495,2,"@ABC7SWFL Huge wastewater spill piney point rd palmetto hrq holdings 
Will have to release 480 mil gals of toxic waste water to port manatee to be released tues?? Were already seeing #dead fish &amp; #redtide! RU fking kidding!!! @Potus @EPAwater  #florida @GovRonDeSantis"
"1904","#PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Karenia brevis, a type of algae that produces potent neurotoxins. The toxins can be suspended in the air near beaches and cause human respiratory illness.. ","1378584274786476032","everyone",FALSE,2021-04-04 05:44:38,"en","1333774146807980033","1378584274786476032",NA,"2020-12-01T14:05:32.000Z","AMERICA'S BEST PATRIOT☄️🇺🇸","AlisonBoxxer",NA,"We're now faced with a stark choice: make meaningful changes to the way we live and treat the planet, or face the real possibility of global societal collapse",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1602302965431287810/7ja23G3I_normal.jpg",FALSE,4,1,2,0,0,NA,10794,3221,158193,51,"#PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Karenia brevis, a type of algae that produces potent neurotoxins. The toxins can be suspended in the air near beaches and cause human respiratory illness."
"1905","RT @AlisonBoxxer: #PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Ka…","1378584343585513478","everyone",FALSE,2021-04-04 05:44:55,"en","21972473","1378584343585513478",NA,"2009-02-26T04:53:19.000Z","j.f.","picasso2",NA,"",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/83154461/space_normal.jpeg",FALSE,4,0,0,0,0,NA,7,34,4172,0,"#PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Karenia brevis, a type of algae that produces potent neurotoxins. The toxins can be suspended in the air near beaches and cause human respiratory illness."
"1906","RT @AlisonBoxxer: #PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Ka…","1378586371212775424","everyone",FALSE,2021-04-04 05:52:58,"en","1326999688571088898","1378586371212775424",NA,"2020-11-12T21:28:32.000Z","Marianne K Bakker-Rabdau","MKBAKKER_RABDAU","Planet Earth","Kairos Catcher; WatchBird; Force of Nature; RN; 65yr Scholar, Writer, Teacher Counselor of Human Territorial Behavior Emotions & Skills. VACCINATED",FALSE,NA,"1403546249790312450","https://pbs.twimg.com/profile_images/1336715396955525120/FlMZKJ8b_normal.jpg",FALSE,4,0,0,0,0,NA,93,559,1525,1,"#PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Karenia brevis, a type of algae that produces potent neurotoxins. The toxins can be suspended in the air near beaches and cause human respiratory illness."
"1907","RT @AlisonBoxxer: #PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Ka…","1378589911532507137","everyone",FALSE,2021-04-04 06:07:02,"en","114931069","1378589911532507137",NA,"2010-02-17T02:27:43.000Z","paola🌊🐕🐈🎨","poala777","NY'er in florida","artist, love animals,cooking, involved with 
issues of DV and women.Humanity, humility, matters. I hate trump",FALSE,"https://t.co/61XmXY3qbD",NA,"https://pbs.twimg.com/profile_images/666437789005824000/Y_vZmsFO_normal.jpg",FALSE,4,0,0,0,0,NA,5712,6233,49884,51,"#PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Karenia brevis, a type of algae that produces potent neurotoxins. The toxins can be suspended in the air near beaches and cause human respiratory illness."
"1908","RT @AlisonBoxxer: #PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Ka…","1378592565562331137","everyone",FALSE,2021-04-04 06:17:35,"en","1335822241234358274","1378592565562331137",NA,"2020-12-07T05:44:46.000Z","𖤐🌹ⳜƬⱤ𐤠ƝƓƸȴⰙƲƸ🌹𖤐","CakePentagram",NA,"I Would NEVER Ever Date A Trump Supporter. Uuuuugh. 😖 (SingleNotLooking)

#BoycottTrumpSympathizingBusinesses.  #BoycottCovidDenyingBusinesses. #PassItOn.....",FALSE,"https://t.co/O60EmTDXE8","1444231899208114176","https://pbs.twimg.com/profile_images/1437300897953062917/A0sIPmm1_normal.jpg",FALSE,4,0,0,0,0,NA,2072,5001,40530,2,"#PineyPoint 
Manatee County
One of the most well-known harmful algal blooms (HABs) is the Florida ""red tide"" caused by Karenia brevis, a type of algae that produces potent neurotoxins. The toxins can be suspended in the air near beaches and cause human respiratory illness."
"1909","Governor  #DeathSantis  #PineyPoint  wishes everyone a Happy Easter from his press conference in Manatee County.  Ya, thanks asshat.  #TampaBay #RedTide. ","1378728826310701059","everyone",FALSE,2021-04-04 15:19:02,"en","4738110676","1378728826310701059",NA,"2016-01-07T21:07:04.000Z","Jo Boomer","jobahawk",NA,"May a big blue bird poop on Muskie’s head. it’s good luck, you know.",FALSE,NA,"964946110556135432","https://pbs.twimg.com/profile_images/1586869514599268355/hI1H66lw_normal.jpg",FALSE,1,0,0,0,0,NA,1059,1422,13796,1,"Governor  #DeathSantis  #PineyPoint  wishes everyone a Happy Easter from his press conference in Manatee County.  Ya, thanks asshat.  #TampaBay #RedTide"
